"BIT_DEPTH","RATE_OF_PENETRATION","HOOK_LOAD","DIFFERENTIAL_PRESSURE","WEIGHT_ON_BIT","DRILL_BIT_ID","DRILL_BIT_NAME"
284.02,399.2,72.6,202,3.9,1,"AstroBit"
285.04,401.9,70.1,222,7.3,1,"AstroBit"
286.08,406.4,70.2,188,6.7,1,"AstroBit"
287.23,408.6,70.9,233,4.8,1,"AstroBit"
288.15,412.9,73.2,174,4.5,1,"AstroBit"
289.07,52.4,76.1,49,-1.8,1,"AstroBit"
291.05,69.6,75.3,-21,-0.6,1,"AstroBit"
291.37,414.3,75.2,69,1.2,1,"AstroBit"
293.11,104.8,76.1,-12,-1.7,1,"AstroBit"
293.33,413.9,75.4,102,1.3,1,"AstroBit"
296.42,412.1,69.4,179,6.4,1,"AstroBit"
296.77,154.5,77.1,-11,-3.2,1,"AstroBit"
298.48,410.8,64.6,235,4.4,1,"AstroBit"
298.8,167.3,77.2,-27,-3.4,1,"AstroBit"
300.32,413.4,75,151,2,1,"AstroBit"
302.38,412.2,73.8,99,4.5,1,"AstroBit"
304.45,412.3,71.1,185,6.1,1,"AstroBit"
306.52,413.5,75.8,88,0.9,1,"AstroBit"
308.59,413.3,75.6,75,0.9,1,"AstroBit"
310.65,413.2,72.9,143,3.2,1,"AstroBit"
311.28,698.4,76.7,24,-2.3,1,"AstroBit"
312.72,412.9,73.4,194,3.2,1,"AstroBit"
313.02,698.4,76.9,27,-2.4,1,"AstroBit"
313.75,412.9,74.2,141,2.5,1,"AstroBit"
316.85,412.9,74.9,86,1.6,1,"AstroBit"
317.89,412.9,73.3,175,3.4,1,"AstroBit"
318.91,411.5,64.9,325,10.6,1,"AstroBit"
320.5,352.5,62.3,400,13.5,1,"AstroBit"
322.26,244.8,65.6,415,11.9,1,"AstroBit"
323.01,317.6,64.5,380,12.1,1,"AstroBit"
324.51,300.5,64.9,392,12.1,1,"AstroBit"
326.5,174.1,69.8,72,2.7,1,"AstroBit"
327.18,237.5,68,288,8.6,1,"AstroBit"
328.55,273.2,67.8,345,9,1,"AstroBit"
330.5,260.8,65,369,18.4,1,"AstroBit"
331.19,171.7,65.4,333,7.9,1,"AstroBit"
332.56,271.1,64.9,410,11.9,1,"AstroBit"
334.64,276.8,65,350,11.7,1,"AstroBit"
336.72,288.7,58.7,391,17.6,1,"AstroBit"
337.26,399,71.6,323,2.7,1,"AstroBit"
338.69,263.9,56.2,444,19.8,1,"AstroBit"
340.57,249,56.5,434,20.2,1,"AstroBit"
341.2,249.1,56.9,420,19.1,1,"AstroBit"
342.51,250.3,57.7,438,18.6,1,"AstroBit"
343.09,253,58.6,422,18.6,1,"AstroBit"
344.36,256.2,66.7,354,10.2,1,"AstroBit"
345.01,257.1,65.8,307,10.3,1,"AstroBit"
346.47,279.1,65.5,365,10.8,1,"AstroBit"
346.91,586,59.3,442,15.5,1,"AstroBit"
347.25,296.8,64.9,344,12,1,"AstroBit"
348.81,310.5,69.8,268,6.1,1,"AstroBit"
350.49,500.2,73.9,148,2.4,1,"AstroBit"
352.25,464.8,69.2,414,9.4,1,"AstroBit"
353.13,351.5,66.5,276,8.5,1,"AstroBit"
354.02,532.7,62.3,317,13.9,1,"AstroBit"
354.92,356.7,62.4,509,14.2,1,"AstroBit"
356.46,632,58.9,456,18.1,1,"AstroBit"
357.1,295.6,64.1,265,6.4,1,"AstroBit"
358.55,742.2,63.3,314,13.1,1,"AstroBit"
360.17,786.7,62,466,14.8,1,"AstroBit"
360.98,324.6,61.6,442,15.1,1,"AstroBit"
362.76,770.1,73.9,770,2.6,1,"AstroBit"
363.03,329.2,73.7,780,2.5,1,"AstroBit"
364.5,670.8,74.1,824,2.2,1,"AstroBit"
366.15,329.6,78.5,750,-0.4,1,"AstroBit"
366.98,329.6,82.2,639,-5.4,1,"AstroBit"
368.62,329.6,83.3,573,-6.6,1,"AstroBit"
369.45,329.6,83.5,546,-6.6,1,"AstroBit"
374.48,339.2,78.9,701,-2.5,1,"AstroBit"
376.22,349.2,79.6,716,-2.8,1,"AstroBit"
377.14,355,78.3,745,-1.4,1,"AstroBit"
377.56,357.5,81.1,636,-3.8,1,"AstroBit"
379.12,371.6,81.1,647,-4.3,1,"AstroBit"
379.95,374.4,83,600,-6.3,1,"AstroBit"
380.89,374.7,79.9,649,-4.1,1,"AstroBit"
381.89,382.3,71.2,831,4.4,1,"AstroBit"
382.89,390.8,69.6,932,6.9,1,"AstroBit"
383.89,397.8,73.8,858,2.2,1,"AstroBit"
384.89,399.2,73.3,853,3.6,1,"AstroBit"
386.02,399.3,70.6,951,6.4,1,"AstroBit"
386.91,402,70.1,988,6.9,1,"AstroBit"
387.91,402,74.2,798,1.3,1,"AstroBit"
388.91,402.3,71.1,996,4.7,1,"AstroBit"
389.91,402.2,77.2,816,0.4,1,"AstroBit"
390.9,402,74,825,2.3,1,"AstroBit"
391.9,402.1,74.7,800,2,1,"AstroBit"
392.9,398.7,72.3,825,4.6,1,"AstroBit"
393.9,398.7,76.3,882,0.9,1,"AstroBit"
394.9,398.7,81.2,702,-4.1,1,"AstroBit"
395.9,399.2,80.8,670,-4.5,1,"AstroBit"
396.89,399.1,78.8,696,-2.4,1,"AstroBit"
397.89,399.1,76.6,756,0.2,1,"AstroBit"
398.89,399,79.6,697,-2.5,1,"AstroBit"
400.11,399,79.7,720,-3.8,1,"AstroBit"
401.89,399,70.5,937,2.4,1,"AstroBit"
402.99,398.4,62.8,1040,9.8,1,"AstroBit"
404.66,371.8,58.6,1119,17,1,"AstroBit"
406.43,245.1,72.8,887,4.2,1,"AstroBit"
407.18,299.3,73,859,4.2,1,"AstroBit"
408.68,299.4,72.8,889,4.2,1,"AstroBit"
410.18,299.4,72.7,870,4,1,"AstroBit"
410.93,299.4,73.3,867,3.5,1,"AstroBit"
413.18,299.5,71.2,908,5.2,1,"AstroBit"
414.68,299.4,71.5,867,4.7,1,"AstroBit"
416.18,299.4,67.3,957,9.5,1,"AstroBit"
418.42,299.5,72.6,900,4.3,1,"AstroBit"
419.17,299.5,73,842,3.5,1,"AstroBit"
419.92,299.4,73.2,823,2.6,1,"AstroBit"
422.19,301.5,73.5,871,4.1,1,"AstroBit"
422.94,301.5,73.7,855,3.1,1,"AstroBit"
424.43,299.4,71.4,872,5.7,1,"AstroBit"
425.18,299.4,70.5,882,5.9,1,"AstroBit"
426.68,299.4,67.7,873,8.1,1,"AstroBit"
427.43,299.3,69,967,7.5,1,"AstroBit"
428.93,299.5,69.5,906,7.2,1,"AstroBit"
430.43,299.5,81.3,660,-5.1,1,"AstroBit"
431.18,299.5,81.4,600,-4.8,1,"AstroBit"
431.93,299.5,81.4,604,-5.1,1,"AstroBit"
434.5,341.6,79.1,663,-4.4,1,"AstroBit"
436.13,339.3,58.7,718,13.2,1,"AstroBit"
436.89,321.8,63.1,937,11.6,1,"AstroBit"
438.26,290.1,64.9,963,12.9,1,"AstroBit"
439.03,276.2,68.1,959,8.2,1,"AstroBit"
440.4,274.6,67.8,942,8.8,1,"AstroBit"
441.01,274.5,68.1,932,9.1,1,"AstroBit"
442.39,274.5,70.1,870,6.7,1,"AstroBit"
443.07,274.5,69.7,873,6.5,1,"AstroBit"
444.52,274.4,67.7,869,9,1,"AstroBit"
445.13,274.4,68.1,902,8.5,1,"AstroBit"
446.53,277.7,71.2,872,5.3,1,"AstroBit"
450.07,282.7,64.7,952,11.4,1,"AstroBit"
450.77,282.1,66.3,899,11.1,1,"AstroBit"
452.28,0,67.9,423,25.2,1,"AstroBit"
454,346.2,58.7,549,34,1,"AstroBit"
456.59,342,56.3,561,36.6,1,"AstroBit"
458.69,399.8,84.9,274,9.2,1,"AstroBit"
459.96,442.4,81.4,314,11,1,"AstroBit"
462.65,522.7,69,579,24,1,"AstroBit"
464.05,547.9,69.9,572,24,1,"AstroBit"
465.57,567.6,85.8,242,7.5,1,"AstroBit"
467.16,595.4,82.9,433,10.3,1,"AstroBit"
467.52,604.3,83.9,422,9.9,1,"AstroBit"
468.76,626.2,83.9,422,9.9,1,"AstroBit"
470.36,638.3,89,311,5.6,1,"AstroBit"
472.17,664.4,88.2,295,4.5,1,"AstroBit"
473.97,690.5,86.2,377,7,1,"AstroBit"
475.78,716.5,87.2,357,6.2,1,"AstroBit"
477.59,722.2,83.6,428,9.7,1,"AstroBit"
479.04,677.6,76.5,524,16.9,1,"AstroBit"
480.52,587.4,73.6,684,21.4,1,"AstroBit"
481.52,537.4,73,600,22.3,1,"AstroBit"
482.91,513.2,65.4,780,28.4,1,"AstroBit"
484.67,587.9,68.1,757,24.3,1,"AstroBit"
485,594.4,66.7,751,25.7,1,"AstroBit"
486.5,617.7,64.6,867,28,1,"AstroBit"
487.67,624.7,65.2,803,27.1,1,"AstroBit"
489.04,587.6,62.4,899,30.4,1,"AstroBit"
490.44,574.3,58.8,837,35.1,1,"AstroBit"
491.57,525.5,57.9,857,34.5,1,"AstroBit"
492.75,498.4,60.1,845,33,1,"AstroBit"
494.06,478.4,59.8,881,29,1,"AstroBit"
495.82,557.8,59.1,844,32.8,1,"AstroBit"
498.69,617.5,67.2,857,31.5,1,"AstroBit"
499.11,625.8,70.7,799,19.7,1,"AstroBit"
500.59,629.9,65.8,839,25.6,1,"AstroBit"
502.15,634.4,74.3,1032,27.9,1,"AstroBit"
504.68,549.3,64.9,1036,29.5,1,"AstroBit"
505.96,510.9,69,996,23.3,1,"AstroBit"
509.09,588.1,62.3,1130,32,1,"AstroBit"
510.61,616.6,62.8,1147,31.7,1,"AstroBit"
511.7,557.4,56.8,1119,36,1,"AstroBit"
513.03,525.3,59.8,1189,33.9,1,"AstroBit"
514.46,525.7,63.7,1265,29.9,1,"AstroBit"
516.3,598.7,63.3,1271,30.1,1,"AstroBit"
520.61,764.7,65,1213,28.3,1,"AstroBit"
522.6,781,64.3,1233,27,1,"AstroBit"
523.85,747.4,64.2,1222,30.5,1,"AstroBit"
527.86,761.2,79.9,955,14.4,1,"AstroBit"
529.98,805.5,79.3,908,12.1,1,"AstroBit"
531.82,800.8,69.3,1078,30.7,1,"AstroBit"
533.72,786.1,61.7,1242,28.3,1,"AstroBit"
535.73,772.1,69.3,1075,21.2,1,"AstroBit"
539.98,827.5,78.5,905,14.6,1,"AstroBit"
543.15,848.3,89.5,461,5.7,1,"AstroBit"
545.27,848.5,94,-62,1,1,"AstroBit"
547.39,848.4,90.8,118,4.2,1,"AstroBit"
552,864.3,88,236,6.8,1,"AstroBit"
554.11,891.6,86.5,279,5.9,1,"AstroBit"
556.43,916.2,74.8,623,19.5,1,"AstroBit"
557.22,929.8,81.4,472,14.6,1,"AstroBit"
559,0,76,510,15,1,"AstroBit"
559.53,947.4,87.9,442,10.5,1,"AstroBit"
561.22,879.1,82.3,512,13.5,1,"AstroBit"
561.75,893.3,79.8,443,12,1,"AstroBit"
564.25,943.4,73.5,575,18.3,1,"AstroBit"
566.19,960.6,76.2,654,17.7,1,"AstroBit"
566.77,963.1,80,605,15.7,1,"AstroBit"
569.08,1007.2,77.5,675,14.6,1,"AstroBit"
571.87,1051.6,84.9,480,8.1,1,"AstroBit"
574.62,1078.8,85.2,510,9.5,1,"AstroBit"
577.36,1101.8,83.8,498,8.9,1,"AstroBit"
580.1,1109.7,84.3,546,10.2,1,"AstroBit"
582.84,1096,82.2,425,8.8,1,"AstroBit"
585.59,1096.2,83.5,528,9.4,1,"AstroBit"
588.34,1097.8,81.5,557,11.1,1,"AstroBit"
591.09,1097.8,84.6,604,9.3,1,"AstroBit"
593.84,1098.4,82.9,703,11.6,1,"AstroBit"
599.33,1098.7,83.5,609,9.8,1,"AstroBit"
602.09,1098.9,84.2,657,8.7,1,"AstroBit"
604.83,1098.5,81.9,760,12.6,1,"AstroBit"
607.58,1098.7,83.8,663,9,1,"AstroBit"
610.33,1098.7,86.3,861,8.2,1,"AstroBit"
615.82,1097.3,83.8,870,9.6,1,"AstroBit"
621.42,1111.1,83.7,1008,12.6,1,"AstroBit"
624.42,1142,82.8,953,10.7,1,"AstroBit"
627.42,1172.8,78.1,923,13.9,1,"AstroBit"
630.42,1191.5,81.4,971,12.4,1,"AstroBit"
631.09,0,39.4,-2947,45.2,1,"AstroBit"
634.02,1197.4,88,711,6,1,"AstroBit"
636.98,1190.2,84.8,128,10.8,1,"AstroBit"
639.76,1160.8,76.1,227,15.9,1,"AstroBit"
641.18,1012.2,83.4,163,6.4,1,"AstroBit"
641.62,984,85.6,136,8.4,1,"AstroBit"
643.16,871.9,77.9,248,12.7,1,"AstroBit"
644.6,714.7,62.1,311,30.2,1,"AstroBit"
646.2,430,64.9,279,26.8,1,"AstroBit"
645.26,0,96.5,-64,-4.6,1,"AstroBit"
648.12,299.8,64.1,517,25.7,1,"AstroBit"
649.03,243.8,84.8,52,3,1,"AstroBit"
649.78,104.7,92.9,91,1.1,1,"AstroBit"
650.97,204.7,92,92,1.1,1,"AstroBit"
652.32,325.2,83,122,8.4,1,"AstroBit"
654.03,481.3,86.5,242,6.1,1,"AstroBit"
655.19,552.7,84.7,331,8.3,1,"AstroBit"
656.69,583.6,87.1,350,4.9,1,"AstroBit"
658.52,598.1,82,278,7.2,1,"AstroBit"
660.02,598.1,85.4,306,8.4,1,"AstroBit"
661.18,598.1,92,306,2.1,1,"AstroBit"
661.51,598.2,91.1,173,1.5,1,"AstroBit"
662.88,618.2,82.7,181,4.8,1,"AstroBit"
664.75,665,90.1,280,2.7,1,"AstroBit"
665.17,675.3,86.6,111,4.6,1,"AstroBit"
666.63,711.9,87.7,213,9.5,1,"AstroBit"
667.05,722.4,87.8,281,5.3,1,"AstroBit"
668.7,771.9,84.5,232,7.5,1,"AstroBit"
669.17,779.7,85.4,285,9.8,1,"AstroBit"
670.82,803.5,85,231,7,1,"AstroBit"
672.9,828.4,68.3,383,20.3,1,"AstroBit"
674.76,814.8,89.3,429,11.7,1,"AstroBit"
676.42,478.1,90.1,170,2.4,1,"AstroBit"
677.62,386.7,67.6,460,22.2,1,"AstroBit"
678.91,459.1,91.9,355,7.6,1,"AstroBit"
680.3,508.3,71.7,256,14.5,1,"AstroBit"
681.67,538.9,86.1,296,9.1,1,"AstroBit"
683.08,555.5,86.5,353,12.4,1,"AstroBit"
684.47,555.3,78.3,247,7.5,1,"AstroBit"
686.75,492.7,67.7,562,30.2,1,"AstroBit"
689.99,597.5,89,205,4.3,1,"AstroBit"
691.61,646.2,87.6,232,4.9,1,"AstroBit"
693.24,648.3,84.9,288,7.9,1,"AstroBit"
693.6,648.3,85.6,243,8.2,1,"AstroBit"
694.86,648.6,90.2,296,7.3,1,"AstroBit"
696.48,648.4,80,379,10.4,1,"AstroBit"
698.03,639.7,87.3,335,6.6,1,"AstroBit"
700.06,644.6,87.7,317,8.5,1,"AstroBit"
703.27,699.2,88.6,208,4.7,1,"AstroBit"
705.28,725.2,84,208,4.5,1,"AstroBit"
707.06,723.1,85.4,257,6.8,1,"AstroBit"
709.07,719.2,86.4,374,13.2,1,"AstroBit"
710.48,719,90.3,156,2.9,1,"AstroBit"
712.35,730.6,88.8,300,8.6,1,"AstroBit"
714.42,763.2,85,398,11.3,1,"AstroBit"
716.49,796.5,78,327,7.9,1,"AstroBit"
724.66,815.5,84.4,403,9.1,1,"AstroBit"
727.2,815.4,84.1,366,8.5,1,"AstroBit"
728.76,822.8,75.5,356,16.3,1,"AstroBit"
730.84,0,84,153,7.6,1,"AstroBit"
732.91,828.6,83.7,356,9.5,1,"AstroBit"
734.99,828.6,83.7,307,6.6,1,"AstroBit"
736.67,751.9,58.7,576,33.3,1,"AstroBit"
739.88,654.4,61,645,31.1,1,"AstroBit"
741.78,688.2,80.7,466,13.3,1,"AstroBit"
743.85,757.5,83.4,446,12.6,1,"AstroBit"
745.92,793,69.4,546,17.8,1,"AstroBit"
747.47,762.6,58.2,589,33.6,1,"AstroBit"
749.57,709.5,58.2,640,32.4,1,"AstroBit"
752.73,687.8,76.5,579,22.3,1,"AstroBit"
753.16,705.8,83.9,493,12.4,1,"AstroBit"
754.58,719.4,68.1,634,25.5,1,"AstroBit"
756.41,729.2,65.6,427,5,1,"AstroBit"
758.25,740,77.7,347,15.6,1,"AstroBit"
760.54,739.2,82.5,504,9.1,1,"AstroBit"
762.04,749.9,78.9,488,13.3,1,"AstroBit"
763.91,752.9,82.9,508,10.3,1,"AstroBit"
765.81,753.3,76.5,565,11.8,1,"AstroBit"
767.3,699.5,63.8,629,27.3,1,"AstroBit"
768.77,653.6,57.2,625,34.3,1,"AstroBit"
770.55,231.2,57.8,594,35.3,1,"AstroBit"
771,211.1,63.3,513,29.9,1,"AstroBit"
772.5,192,63.6,527,29.9,1,"AstroBit"
774.3,190.6,64.2,542,30.3,1,"AstroBit"
776.55,224.7,91.8,269,1.8,1,"AstroBit"
777.15,242.8,78.6,388,11.5,1,"AstroBit"
778.52,252,63.1,535,29.4,1,"AstroBit"
779.02,229,64.4,551,29.4,1,"AstroBit"
780.66,232.1,73.2,436,18,1,"AstroBit"
781.22,231.5,69.6,461,24.7,1,"AstroBit"
782.7,199.3,63.6,483,29.1,1,"AstroBit"
783.22,196.1,63.2,579,29.9,1,"AstroBit"
784.28,209.6,79.8,472,15.5,1,"AstroBit"
785,220,89.1,329,5.8,1,"AstroBit"
786.62,233.2,89,289,5.3,1,"AstroBit"
787.22,234.9,81.8,370,7.7,1,"AstroBit"
787.77,231,67.5,539,25.4,1,"AstroBit"
789.53,233.2,80.9,403,12,1,"AstroBit"
790.76,244.4,79.5,394,13.3,1,"AstroBit"
792.63,249,69,493,22.8,1,"AstroBit"
794.5,249.1,84,442,13.1,1,"AstroBit"
795.12,249,72.9,439,17.3,1,"AstroBit"
796.27,236.7,71.9,483,22.8,1,"AstroBit"
798.09,242.5,84.7,372,8.2,1,"AstroBit"
800.37,224.5,65.1,525,28.9,1,"AstroBit"
801.05,224.7,89.4,370,4.2,1,"AstroBit"
801.59,229,85,342,7.8,1,"AstroBit"
802.81,244,73.8,413,18.5,1,"AstroBit"
804,231.3,64.4,577,28.8,1,"AstroBit"
804.88,223.4,64.3,605,29.5,1,"AstroBit"
806.66,235.9,67.7,501,27,1,"AstroBit"
808.51,246.3,77.9,438,16.5,1,"AstroBit"
809.12,246.1,78.1,394,13.8,1,"AstroBit"
810.27,236,77.1,493,16.4,1,"AstroBit"
812.51,209.5,63.5,590,30,1,"AstroBit"
813.03,205.5,62.6,640,29.6,1,"AstroBit"
814.55,203.5,62.4,508,30,1,"AstroBit"
815.04,201.4,62.8,566,30.1,1,"AstroBit"
816.59,205.2,74.2,502,17.4,1,"AstroBit"
817.21,224.3,81.2,438,11,1,"AstroBit"
817.82,242.3,68.1,482,24.2,1,"AstroBit"
818.81,215.5,63.2,551,29.8,1,"AstroBit"
820.72,194.8,77.8,447,15.9,1,"AstroBit"
822.56,244.8,75.6,518,19.1,1,"AstroBit"
824.51,241.5,72.3,453,20,1,"AstroBit"
825.04,229.7,65.1,567,27.7,1,"AstroBit"
826.51,205.6,74.6,479,26.8,1,"AstroBit"
827.02,204.9,72.3,458,28.6,1,"AstroBit"
829.15,227.8,71.9,507,29.8,1,"AstroBit"
830.5,239.2,75.1,550,27.1,1,"AstroBit"
831,245.3,77.6,565,26.4,1,"AstroBit"
832.34,263,81.4,488,20.1,1,"AstroBit"
833,266.4,71.6,494,27.6,1,"AstroBit"
834.21,250.5,75,562,27.2,1,"AstroBit"
836.14,256.5,87.9,448,14.2,1,"AstroBit"
836.88,271,80.7,469,19.5,1,"AstroBit"
838.23,277.3,74.7,545,29.7,1,"AstroBit"
838.85,265.2,86.6,431,16.6,1,"AstroBit"
840.21,263.5,86.6,411,14.9,1,"AstroBit"
840.96,280.6,91.7,416,14,1,"AstroBit"
842.53,308.6,89.9,427,10.8,1,"AstroBit"
844.28,335.9,91.8,348,10.6,1,"AstroBit"
846.29,388.4,89.6,441,12.9,1,"AstroBit"
848.54,432.7,94.1,421,9.7,1,"AstroBit"
849.73,456.6,82.9,422,11.4,1,"AstroBit"
850.85,456.7,89.4,393,11,1,"AstroBit"
852.01,461.8,86.1,486,12.4,1,"AstroBit"
853.2,464.6,87.3,395,11,1,"AstroBit"
854.43,475.5,91.8,372,7.9,1,"AstroBit"
855.68,487.6,93.6,372,9,1,"AstroBit"
856.93,495.4,88.2,479,13.4,1,"AstroBit"
858.21,503.8,83.5,565,16.9,1,"AstroBit"
860.7,501.6,81.7,588,19.7,1,"AstroBit"
862,506,84.7,534,15,1,"AstroBit"
863.31,506.3,79.2,631,21.9,1,"AstroBit"
865.97,527.8,84.6,590,16.6,1,"AstroBit"
868.59,532.9,87.8,585,15.3,1,"AstroBit"
869.92,521.2,82.3,482,18.8,1,"AstroBit"
870.93,494.3,79.3,575,22.7,1,"AstroBit"
872.7,370.8,83.5,481,17,1,"AstroBit"
874.65,367.5,84.2,534,17.9,1,"AstroBit"
875.75,403.4,93.6,471,9.7,1,"AstroBit"
882.44,423,77.3,571,25,1,"AstroBit"
884.62,393.8,90.7,452,10.9,1,"AstroBit"
886.48,409.7,76.8,556,24.9,1,"AstroBit"
887.2,354,75.2,631,25.7,1,"AstroBit"
887.76,280.8,75.6,557,25.2,1,"AstroBit"
888.95,235.3,73.5,627,28.2,1,"AstroBit"
889.53,235.4,74.8,610,28.3,1,"AstroBit"
890.79,244,74,572,27.5,1,"AstroBit"
892.55,235.9,74.7,607,28.4,1,"AstroBit"
893.13,234.4,74.2,619,28.3,1,"AstroBit"
894.24,225.4,73.8,635,28.2,1,"AstroBit"
894.77,218.7,73.3,618,28.2,1,"AstroBit"
896.54,232.8,73.9,603,27.7,1,"AstroBit"
898.54,213.6,73.5,577,27.8,1,"AstroBit"
899.08,213.1,74.1,596,28.4,1,"AstroBit"
900.23,222.1,75.6,594,26.1,1,"AstroBit"
900.78,225.4,74.9,556,27.2,1,"AstroBit"
902.53,223.8,73.7,614,28.4,1,"AstroBit"
903.02,224.1,73.2,531,28,1,"AstroBit"
904.71,224,73.4,582,28.4,1,"AstroBit"
906.5,232.3,76.7,586,27,1,"AstroBit"
907.05,236.1,72.2,628,29.8,1,"AstroBit"
908.57,207.5,76.6,538,25.2,1,"AstroBit"
909.05,196.8,73,578,28.5,1,"AstroBit"
910.57,200.3,74,-52,26.9,1,"AstroBit"
911.07,205.4,75.2,-104,27.4,1,"AstroBit"
912.55,199.2,75.8,-225,27.3,1,"AstroBit"
913.1,200.5,74.5,-219,26.4,1,"AstroBit"
915.13,204.6,75.7,-427,27.3,1,"AstroBit"
916.29,228.3,73.2,-487,29.3,1,"AstroBit"
918.73,195.2,75.5,474,28.2,1,"AstroBit"
922.3,242.5,72.4,501,29.8,1,"AstroBit"
924.52,225.4,70.7,528,31.6,1,"AstroBit"
925.07,221.5,71.2,575,32.4,1,"AstroBit"
926.25,230.3,71,589,31.8,1,"AstroBit"
928.44,218.5,71.2,490,29.6,1,"AstroBit"
929.01,221.9,70.6,532,31.9,1,"AstroBit"
930.12,226.5,71.4,569,31.7,1,"AstroBit"
931.23,219,71,583,32,1,"AstroBit"
932.53,228.5,73.8,540,30.4,1,"AstroBit"
933.01,235.7,77.6,501,23.5,1,"AstroBit"
933.64,245.1,77.4,571,25.5,1,"AstroBit"
936.72,246.8,72.1,537,30.3,1,"AstroBit"
938.55,243.8,73.1,602,30.1,1,"AstroBit"
939.2,249.1,70.6,552,31.7,1,"AstroBit"
940.5,250.5,70.3,582,32.1,1,"AstroBit"
941,240.6,71.6,590,31.9,1,"AstroBit"
942.66,221.9,70.8,555,31.5,1,"AstroBit"
944.54,248.9,76.1,532,26.9,1,"AstroBit"
945.17,253.4,73.5,567,29.7,1,"AstroBit"
946.51,253.1,73.2,605,30.3,1,"AstroBit"
947.07,253.1,74.4,585,29.8,1,"AstroBit"
948.36,256.5,73.4,576,30,1,"AstroBit"
949.02,259.4,75.3,524,26.6,1,"AstroBit"
950.34,263.5,70.5,497,23.3,1,"AstroBit"
952.67,232.5,71.4,583,32,1,"AstroBit"
954.32,220.8,71.3,585,31.9,1,"AstroBit"
956.53,215.9,71.7,571,31.7,1,"AstroBit"
957.05,223.3,70.6,617,31.7,1,"AstroBit"
958.16,225.9,71,606,32.5,1,"AstroBit"
958.81,233.8,71.2,579,31.8,1,"AstroBit"
960.53,214,70.8,558,32.1,1,"AstroBit"
961.04,206.3,70.3,544,31.8,1,"AstroBit"
962.56,218.1,71,608,31.4,1,"AstroBit"
963.12,223.6,70.2,588,31.7,1,"AstroBit"
964.31,234.6,71.4,569,32.1,1,"AstroBit"
965.06,241.5,71.8,622,29.1,1,"AstroBit"
966.19,248.8,71.5,582,29.5,1,"AstroBit"
966.78,249.3,71.1,598,32.6,1,"AstroBit"
967.8,218.6,71.3,593,32.1,1,"AstroBit"
968.94,216.7,70.5,558,31.9,1,"AstroBit"
970.74,239.4,71.3,634,32.1,1,"AstroBit"
972.57,242.2,70.7,605,32,1,"AstroBit"
973.13,239.2,70.9,571,31.4,1,"AstroBit"
974.3,231,71.5,624,31.8,1,"AstroBit"
975.04,236.4,70.6,629,32.2,1,"AstroBit"
976.55,218.6,70.9,597,31.8,1,"AstroBit"
977.22,218.2,71.4,574,32.1,1,"AstroBit"
978.29,231.3,68.6,633,34.7,1,"AstroBit"
979.04,241.2,68.2,657,34.2,1,"AstroBit"
980.17,248.5,66.6,671,36.8,1,"AstroBit"
