"BIT_DEPTH","RATE_OF_PENETRATION","HOOK_LOAD","DIFFERENTIAL_PRESSURE","WEIGHT_ON_BIT","DRILL_BIT_ID","DRILL_BIT_NAME"
770.55,585.9,68.8,1675,29,1,"AstroBit"
771.05,563,62.9,1765,34.4,1,"AstroBit"
773.12,445.8,59.1,1814,40.4,1,"AstroBit"
776.61,507.7,64.8,1737,31.5,1,"AstroBit"
777.1,585.5,65.7,1726,29.1,1,"AstroBit"
781.04,379.5,55,1772,42.1,1,"AstroBit"
782.55,559.2,68.6,1772,34.2,1,"AstroBit"
783.07,555.5,61.8,1739,29.5,1,"AstroBit"
784.52,558.7,61.8,1755,30.3,1,"AstroBit"
785.17,590.6,59.8,1686,25.7,1,"AstroBit"
786.61,565,65.5,1753,31.5,1,"AstroBit"
787.3,583.2,55.2,1647,32.4,1,"AstroBit"
788.74,591.1,62.2,1705,27.8,1,"AstroBit"
789.08,615.4,62.3,1692,30.5,1,"AstroBit"
793.01,513.5,61.8,1718,31.2,1,"AstroBit"
795.09,504.9,55.3,1768,40.7,1,"AstroBit"
796.62,554,57.5,1763,36.2,1,"AstroBit"
797.04,539.8,60.9,1748,35.2,1,"AstroBit"
798.68,536.2,66.5,1773,35.4,1,"AstroBit"
801.08,499.4,59.5,1773,35.9,1,"AstroBit"
803.23,448.1,51.5,1792,39.8,1,"AstroBit"
818.71,554.6,77.8,1821,31.8,1,"AstroBit"
819.12,617.9,60.5,1610,22.7,1,"AstroBit"
820.81,506.6,64,1723,30.4,1,"AstroBit"
821.14,642.5,65.8,1659,26.9,1,"AstroBit"
822.94,655.5,78.5,1625,17.8,1,"AstroBit"
823.21,691.9,48.5,1570,25.9,1,"AstroBit"
824.65,711.7,53.4,1627,26.8,1,"AstroBit"
825.06,528.8,65.3,1654,19,1,"AstroBit"
826.57,684.2,69.5,1658,28.2,1,"AstroBit"
827,500.2,81.3,1784,23.3,1,"AstroBit"
829.07,323.2,63.7,1740,42.1,1,"AstroBit"
830.72,199.5,52.9,1036,18,1,"AstroBit"
831.07,713.7,57.3,1592,37,1,"AstroBit"
832.62,740.1,71.4,1592,32.3,1,"AstroBit"
833.19,590,46.3,1871,38.6,1,"AstroBit"
834.53,478.7,60,1787,33.5,1,"AstroBit"
835.09,505.1,61.4,1747,30.4,1,"AstroBit"
838.53,377.1,51,1845,38.2,1,"AstroBit"
839.07,347.6,46.8,1896,37.9,1,"AstroBit"
842.68,338,55.7,1870,37.4,1,"AstroBit"
843.14,304.8,58.6,1731,36.9,1,"AstroBit"
844.54,376,59.1,1749,36.4,1,"AstroBit"
845.08,385.4,57.9,1748,36.1,1,"AstroBit"
846.56,422.2,58.5,1750,36.3,1,"AstroBit"
847.13,412.8,58.4,1735,36.6,1,"AstroBit"
848.55,443.7,51.7,1647,35.4,1,"AstroBit"
849.11,438.9,59.5,1748,36.4,1,"AstroBit"
850.51,359.9,55.2,1778,37.9,1,"AstroBit"
851.09,344.5,55.9,1728,38.2,1,"AstroBit"
852.64,372.4,56.5,1801,37.5,1,"AstroBit"
853,342.8,55.6,1773,38.3,1,"AstroBit"
854.51,360.2,55.7,1707,38,1,"AstroBit"
856.71,374.9,62.3,1784,35.9,1,"AstroBit"
857.15,442.6,54,1673,26.4,1,"AstroBit"
858.52,444.9,48.2,1792,35.4,1,"AstroBit"
861.09,370,62.9,1831,31.4,1,"AstroBit"
865.13,432.1,69.9,1839,32.2,1,"AstroBit"
867.13,432.9,47.8,1759,33.3,1,"AstroBit"
871.06,344.8,53.8,1798,42.3,1,"AstroBit"
872.63,418.3,44,1736,33.3,1,"AstroBit"
873.12,345.3,76.4,1817,29.4,1,"AstroBit"
875,398.8,51.2,1787,39.5,1,"AstroBit"
877.11,314.8,55.2,1863,41.5,1,"AstroBit"
878.73,437.3,49.2,1754,30.2,1,"AstroBit"
880.5,463.8,72,1699,20.7,1,"AstroBit"
887.12,390.4,66,1867,38,1,"AstroBit"
888.56,484.6,63.7,1783,28.7,1,"AstroBit"
890.5,482.2,71.1,1804,29.1,1,"AstroBit"
892.53,448.7,47.9,1678,27.5,1,"AstroBit"
893.11,447.1,51.3,1779,31.4,1,"AstroBit"
894.61,452.9,59,1783,36,1,"AstroBit"
895,503.3,63.8,1758,31,1,"AstroBit"
897.15,395.4,49.6,1776,35.7,1,"AstroBit"
899,350.7,48.4,1782,39.5,1,"AstroBit"
902.79,473.6,47.7,1650,22.1,1,"AstroBit"
908.52,319.5,43.4,1727,37.2,1,"AstroBit"
912.82,378.8,47.7,1749,31.6,1,"AstroBit"
916.54,412,45.8,1765,33.1,1,"AstroBit"
917.14,350.3,64.4,1887,40.9,1,"AstroBit"
918.64,397.8,45.5,1746,38.7,1,"AstroBit"
919.15,398,60.2,1719,23.6,1,"AstroBit"
920.62,386.6,72,1773,28.1,1,"AstroBit"
921.1,382.6,52.5,1861,39.2,1,"AstroBit"
922.58,501.5,64.9,1784,29,1,"AstroBit"
923.02,429.9,61.7,1862,37.2,1,"AstroBit"
924.81,308.1,75.2,921,-7,1,"AstroBit"
930.94,313.7,50.6,1848,44.9,1,"AstroBit"
935.03,282.5,50.3,1902,44.2,1,"AstroBit"
936.62,430.8,62,1680,17.8,1,"AstroBit"
937.32,395.9,66.7,1769,23.9,1,"AstroBit"
938.5,447.6,61.7,1750,26.6,1,"AstroBit"
939.15,459.9,54,1820,29.5,1,"AstroBit"
942.67,398.7,63.5,1893,21.7,1,"AstroBit"
944.84,371.3,46,1704,34.7,1,"AstroBit"
947.22,330.3,61.2,1804,26.3,1,"AstroBit"
948.54,444.9,56.8,1791,27.1,1,"AstroBit"
949.13,446.9,52.3,1786,29.8,1,"AstroBit"
951.06,372.7,58.2,1897,44.4,1,"AstroBit"
952.53,373.7,61.7,1838,37.2,1,"AstroBit"
954.59,362.6,45.8,1840,42.6,1,"AstroBit"
957.13,333.6,54.7,1858,43.6,1,"AstroBit"
958.65,448.1,49.2,1677,27.1,1,"AstroBit"
959.1,398.7,77.8,1909,31.2,1,"AstroBit"
960.51,349.1,47.2,1864,38.3,1,"AstroBit"
961.04,363.8,50.5,1907,43.2,1,"AstroBit"
962.57,328.4,58.1,1747,22.6,1,"AstroBit"
963,313.7,74.5,1834,24.9,1,"AstroBit"
964.57,402.2,68.6,1822,26.6,1,"AstroBit"
965.22,499.8,73.2,1811,24.6,1,"AstroBit"
966.54,504.9,71.8,1786,21.8,1,"AstroBit"
967.27,529.9,69,1756,22.5,1,"AstroBit"
968.5,497.4,74.1,1749,22.9,1,"AstroBit"
969.05,491,72.5,1822,26.8,1,"AstroBit"
970.57,435.6,65.3,1849,29,1,"AstroBit"
972.59,413.2,80.7,1791,23.4,1,"AstroBit"
973.12,475.5,65.8,1716,25,1,"AstroBit"
974.7,445.1,74.5,1739,22.3,1,"AstroBit"
975.21,435.3,58.7,1760,22.8,1,"AstroBit"
978.63,427.2,56.6,1781,24.9,1,"AstroBit"
979.03,396.9,68.6,1884,32.2,1,"AstroBit"
980.52,501.7,69.9,1758,22.6,1,"AstroBit"
981.17,573,64.3,1683,20.3,1,"AstroBit"
983.07,384.1,64.1,1896,35.6,1,"AstroBit"
984.5,362.9,61.7,1931,40.1,1,"AstroBit"
985.05,349.2,66.1,1807,27.3,1,"AstroBit"
986.6,379.7,63.1,1917,36.1,1,"AstroBit"
987.15,354.9,56,1876,39,1,"AstroBit"
991.12,387.4,51.6,1774,30.5,1,"AstroBit"
992.5,310.3,64.4,1848,32.2,1,"AstroBit"
994.5,304.6,57.2,1961,42.2,1,"AstroBit"
995.09,315.6,60.2,1882,43.2,1,"AstroBit"
999.32,328.1,45.6,1738,38.7,1,"AstroBit"
1000.59,354.8,58.3,1861,36.9,1,"AstroBit"
1001.08,361.3,59.1,1879,37.6,1,"AstroBit"
1002.59,341,51.5,1905,35.2,1,"AstroBit"
1003.12,323.3,52.4,1747,29.9,1,"AstroBit"
1004.62,312.3,55.2,1836,34.8,1,"AstroBit"
1006.69,293.8,49.6,1925,39,1,"AstroBit"
1009.1,316.4,47,1771,32.8,1,"AstroBit"
1010.64,314.2,55.5,1811,34.7,1,"AstroBit"
1012.53,295.8,63.7,1952,32.7,1,"AstroBit"
1014.55,291.3,44.2,1809,37.4,1,"AstroBit"
1017.23,278.3,45.3,1844,41.9,1,"AstroBit"
1018.58,361.4,55.2,1855,34.8,1,"AstroBit"
1019.07,381.5,57.8,1873,33.3,1,"AstroBit"
1020.57,418.2,67.1,1856,31.6,1,"AstroBit"
1021.01,361.1,60.8,1945,40,1,"AstroBit"
1022.62,419.9,48.9,1682,28.1,1,"AstroBit"
1023.05,426.8,50.2,1690,26.7,1,"AstroBit"
1024.57,124.5,57.3,1481,28.8,1,"AstroBit"
1025.12,475.9,51.2,1964,42.3,1,"AstroBit"
1026.61,206,70,694,35.8,1,"AstroBit"
1027.02,267.7,68.8,703,37.7,1,"AstroBit"
1028.55,318.4,66,863,41.3,1,"AstroBit"
1029.05,307.1,63.7,923,42.9,1,"AstroBit"
1030.54,314.6,62.1,903,44.1,1,"AstroBit"
1031.04,297.2,61.4,902,44.2,1,"AstroBit"
1032.58,329.6,62.3,950,44.2,1,"AstroBit"
1033.12,331.9,63.6,962,44.1,1,"AstroBit"
1034.53,347.3,63.4,935,44.1,1,"AstroBit"
1035.02,346.4,63.6,980,44,1,"AstroBit"
1036.52,330,61.9,913,44.3,1,"AstroBit"
1037.06,331.7,63.3,993,44.2,1,"AstroBit"
1038.64,334.1,62.2,941,44.4,1,"AstroBit"
1039.09,329.1,61,924,44.5,1,"AstroBit"
1040.53,346.9,60.1,982,46.2,1,"AstroBit"
1041.1,342.8,59.6,953,46.1,1,"AstroBit"
1042.6,363.3,60.9,986,46.1,1,"AstroBit"
1043.11,369.1,61.6,1004,45.7,1,"AstroBit"
1044.62,359.3,60.5,979,45.7,1,"AstroBit"
1045.11,353.5,60.5,955,45.7,1,"AstroBit"
1046.72,370.6,59.8,991,45.1,1,"AstroBit"
1047.03,368.5,61.2,1020,45,1,"AstroBit"
1048.53,354.3,60.9,995,46.2,1,"AstroBit"
1049.02,348.4,60.8,995,45.9,1,"AstroBit"
1050.53,366.3,61.8,979,46.1,1,"AstroBit"
1051.04,374.7,61.2,962,46,1,"AstroBit"
1052.53,356.8,61.1,989,46,1,"AstroBit"
1053.05,362.7,59,929,45.3,1,"AstroBit"
1054.57,259.8,59.3,886,47.6,1,"AstroBit"
1055.03,292.4,60.1,954,45.3,1,"AstroBit"
1056.51,321.6,60.8,970,45.5,1,"AstroBit"
1057.03,366.3,62.6,1015,46,1,"AstroBit"
1058.76,472.5,65.4,1046,41.9,1,"AstroBit"
1059.11,576,66.5,1023,41,1,"AstroBit"
1060.53,544.2,64.5,1056,42.4,1,"AstroBit"
1061.06,489.6,63.3,1047,43.1,1,"AstroBit"
1062.6,427.6,63.5,1006,44.4,1,"AstroBit"
1063.08,441.7,63.7,1029,44.2,1,"AstroBit"
1064.68,465.8,63.8,1029,43.7,1,"AstroBit"
1065.06,466.3,63.9,1047,43.9,1,"AstroBit"
1066.59,512.3,63.5,1043,42,1,"AstroBit"
1067.23,567.6,66.6,1044,41.6,1,"AstroBit"
1068.65,657.7,68.9,1057,39,1,"AstroBit"
1069.04,698.9,67.9,972,38.9,1,"AstroBit"
1070.79,586.5,65.9,1143,40.9,1,"AstroBit"
1071.11,590.3,66.7,1161,41.3,1,"AstroBit"
1072.88,677.5,68.7,1068,38.9,1,"AstroBit"
1073.07,679.3,65.4,1068,38.7,1,"AstroBit"
1074.67,632.8,66.3,1066,39.6,1,"AstroBit"
1075.19,627.5,66.6,1091,40.2,1,"AstroBit"
1076.74,607.3,66.4,1100,40.5,1,"AstroBit"
1077.05,587.6,65,1105,41.4,1,"AstroBit"
1078.74,396.2,61.9,989,45,1,"AstroBit"
1079.17,392.8,61.5,929,45.5,1,"AstroBit"
1080.56,388.1,61.8,921,45.3,1,"AstroBit"
1081.12,403.2,63.1,921,45.2,1,"AstroBit"
1082.6,398.7,61.9,912,45.1,1,"AstroBit"
1083.05,399,61.5,938,44.8,1,"AstroBit"
1084.71,378.7,61.6,977,45.6,1,"AstroBit"
1085.18,391.2,62.4,969,45.2,1,"AstroBit"
1086.59,495.8,64.8,1065,44.1,1,"AstroBit"
1087.11,589.3,66.7,1062,41,1,"AstroBit"
1088.69,448.1,63.1,1083,45.2,1,"AstroBit"
1089.2,463,63.7,1085,45.3,1,"AstroBit"
1090.55,489.1,63.1,1085,43.4,1,"AstroBit"
1091.16,549.9,62.7,1109,41.9,1,"AstroBit"
1092.65,597.4,64.3,1062,41.9,1,"AstroBit"
1093.19,616.5,66,1085,40.9,1,"AstroBit"
1094.58,408,60.9,976,46.6,1,"AstroBit"
1095.1,371.5,60.4,972,46.3,1,"AstroBit"
1096.58,380.4,60.8,1008,46.4,1,"AstroBit"
1097.23,385.8,61,949,46,1,"AstroBit"
1098.59,373.9,59.4,925,46.2,1,"AstroBit"
1099.13,383.9,59.9,943,45.8,1,"AstroBit"
1100.6,374.7,60.4,913,46.7,1,"AstroBit"
1101.02,374.3,60.1,909,46.3,1,"AstroBit"
1102.56,370.9,60.3,935,46.3,1,"AstroBit"
1103.06,437,64.2,1020,44.7,1,"AstroBit"
1104.84,599.3,65.2,1048,41,1,"AstroBit"
1105.18,619.8,65.5,1074,41.6,1,"AstroBit"
1106.51,402.8,88.7,1044,32,1,"AstroBit"
1107.05,211.8,90.5,357,16.2,1,"AstroBit"
1108.63,539.7,72.8,857,33.3,1,"AstroBit"
1109.09,556.8,69.7,907,36,1,"AstroBit"
1110.61,566.7,66.6,940,39.8,1,"AstroBit"
1111.1,586.7,65.3,963,40.9,1,"AstroBit"
1112.55,671.9,67.1,990,40.7,1,"AstroBit"
1113.1,659.6,66.7,996,40.7,1,"AstroBit"
1114.58,553.8,65.3,1098,43,1,"AstroBit"
1115.04,542,63,1118,43.2,1,"AstroBit"
1116.57,454.3,62.7,1130,45.1,1,"AstroBit"
1117.05,441.1,61.2,1093,45.6,1,"AstroBit"
1118.56,211.6,74,105,5.5,1,"AstroBit"
1119,191,95.4,35,-1.9,1,"AstroBit"
1120.74,458.6,64.4,921,39.5,1,"AstroBit"
1121,504.5,65.6,907,37.4,1,"AstroBit"
1122.53,447.5,62.4,1031,44.8,1,"AstroBit"
1123,437.2,60.7,1057,45,1,"AstroBit"
1124.73,591.9,66.4,1074,42.4,1,"AstroBit"
1125.1,643.2,64.6,1008,40.5,1,"AstroBit"
1126.64,573,63.3,1064,42.5,1,"AstroBit"
1127.09,533,62.5,1100,42.8,1,"AstroBit"
1128.8,549.2,64,1181,43.5,1,"AstroBit"
1129.15,588.4,65.6,1109,41.4,1,"AstroBit"
1130.51,632.1,66.9,1105,40.7,1,"AstroBit"
1131.23,661.1,65.8,1043,40.9,1,"AstroBit"
1132.62,604.3,65.1,1118,41.7,1,"AstroBit"
1133.27,568.7,62.1,864,42.6,1,"AstroBit"
1134.54,472.9,63.5,323,44.1,1,"AstroBit"
1135.09,495,62.6,318,43.8,1,"AstroBit"
1136.7,471.3,60.7,371,44.5,1,"AstroBit"
1137.12,486.1,63.5,325,43.3,1,"AstroBit"
1138.53,424.1,61.6,308,46,1,"AstroBit"
1139.07,394.1,61.8,283,47.1,1,"AstroBit"
1140.6,336.6,60.1,296,47.6,1,"AstroBit"
1141.08,340.2,57.3,226,46.8,1,"AstroBit"
1142.52,339.6,59.4,137,47.4,1,"AstroBit"
1143.1,347.9,58.9,97,46.8,1,"AstroBit"
1144.56,384.4,58.5,318,47.1,1,"AstroBit"
1145.05,355.3,56.5,206,47.7,1,"AstroBit"
1146.55,374,58.5,382,46.9,1,"AstroBit"
1147.02,356.1,59.6,318,48.1,1,"AstroBit"
1148.52,375,61.4,522,47.7,1,"AstroBit"
1149.04,436.9,62.8,613,45.1,1,"AstroBit"
1150.6,542.9,64,684,43.8,1,"AstroBit"
1151.18,527.5,62.9,739,44.2,1,"AstroBit"
1152.55,567.9,61.7,694,43.2,1,"AstroBit"
1153.03,564.7,62.2,716,43,1,"AstroBit"
1154.5,599.7,63.3,740,42.6,1,"AstroBit"
1155.13,592.2,66.2,764,43.6,1,"AstroBit"
1156.61,682.9,65.5,658,40.5,1,"AstroBit"
1157.18,680.7,64.1,643,40.7,1,"AstroBit"
1158.53,634.6,67,779,42.5,1,"AstroBit"
1159.27,649.5,63.4,796,41,1,"AstroBit"
1160.57,570.1,60.7,994,43,1,"AstroBit"
1161.01,535.5,62.7,1110,44.9,1,"AstroBit"
1162.6,489.8,60.4,1212,44.8,1,"AstroBit"
1163.1,462.3,59.5,1179,45.9,1,"AstroBit"
1164.73,547.8,63.2,1234,44.4,1,"AstroBit"
1165.07,582.3,64.5,1165,42.3,1,"AstroBit"
1166.61,649.5,64.9,1090,40.9,1,"AstroBit"
1167.15,653.7,64.4,1087,42.1,1,"AstroBit"
1168.57,524.4,60.3,1223,43.9,1,"AstroBit"
1169,518,62.7,1224,44.3,1,"AstroBit"
1170.58,598.9,65.5,1191,43.6,1,"AstroBit"
1171.07,557.9,61.8,1200,43.2,1,"AstroBit"
1172.71,561.9,63.6,1234,43.3,1,"AstroBit"
1173.02,564.6,62.7,1192,43.7,1,"AstroBit"
1174.66,589.5,62.9,1162,43,1,"AstroBit"
1175.14,599.2,65.2,1202,42.9,1,"AstroBit"
1176.76,563.1,62.9,1200,43.9,1,"AstroBit"
1177.07,553,64,1216,44.2,1,"AstroBit"
1178.66,557.8,64.1,1166,44.4,1,"AstroBit"
1179.35,616.4,63.4,1189,41.8,1,"AstroBit"
1180.51,512.6,61.5,1147,44.6,1,"AstroBit"
1181.13,449.1,61.8,1188,46.6,1,"AstroBit"
1182.65,319.3,56.6,1070,48.6,1,"AstroBit"
1183.12,323.3,58.5,1053,47.7,1,"AstroBit"
1184.61,391,61.7,1111,46.7,1,"AstroBit"
1185.09,433.3,61.7,1139,46.6,1,"AstroBit"
1186.56,470.8,60.6,1129,45.1,1,"AstroBit"
1187.06,462.8,61,1145,45.6,1,"AstroBit"
1188.63,479.9,61.4,1100,45.4,1,"AstroBit"
1189.13,445.1,60.5,1132,45.7,1,"AstroBit"
1190.75,477,63.5,1141,45.9,1,"AstroBit"
1191.01,468.6,61.8,1125,45,1,"AstroBit"
1192.55,470.6,60.2,1101,44.8,1,"AstroBit"
1193.05,463.1,61.3,1143,45.9,1,"AstroBit"
1194.59,416.9,61.6,1152,46.7,1,"AstroBit"
1195,458.4,61.1,1104,44.8,1,"AstroBit"
1196.52,139.1,57.1,772,50.2,1,"AstroBit"
1197.02,124,57.7,727,49.5,1,"AstroBit"
1198.55,122.3,57.9,717,49.4,1,"AstroBit"
1199.01,120.5,58.3,765,48.9,1,"AstroBit"
1200.51,119.7,58.8,726,49.1,1,"AstroBit"
1201.01,118.4,58.8,731,49.7,1,"AstroBit"
1202.54,117.6,56.8,713,48.7,1,"AstroBit"
1203.01,118.5,58,747,49,1,"AstroBit"
1204.5,118.3,57.1,732,48.3,1,"AstroBit"
1205.04,119,58.5,714,48.7,1,"AstroBit"
1206.5,116.4,58.4,738,49.4,1,"AstroBit"
1207.03,117.3,58.3,715,48.9,1,"AstroBit"
1208.52,124.3,58.1,754,49.1,1,"AstroBit"
1209.03,130.2,58.2,783,49.4,1,"AstroBit"
1210.51,122.9,57.1,676,48.5,1,"AstroBit"
1211.03,119,57.2,711,49.3,1,"AstroBit"
1212.5,118.4,57,674,48.6,1,"AstroBit"
1213.01,115.5,57.1,637,48.7,1,"AstroBit"
1214.53,119.5,61.8,622,45.2,1,"AstroBit"
1215.03,114.3,62.5,642,44.8,1,"AstroBit"
1216.54,118.2,61.2,639,45.1,1,"AstroBit"
1217,119,62.2,647,44.6,1,"AstroBit"
1218.56,411.1,66,1079,41.7,1,"AstroBit"
1219.01,397.1,65.4,1077,41.3,1,"AstroBit"
1220.57,437,67.1,1117,42.5,1,"AstroBit"
1221.05,417.1,61.3,1059,42.7,1,"AstroBit"
1222.58,429.5,64.6,1082,42.1,1,"AstroBit"
1223.08,444,66.3,1063,42.3,1,"AstroBit"
1224.53,376.6,62.9,1025,43.2,1,"AstroBit"
1225.04,361.8,63.1,1055,44.3,1,"AstroBit"
1226.69,361.7,63.5,1045,44.2,1,"AstroBit"
1227.1,355.8,62.6,1039,43.6,1,"AstroBit"
1228.52,337,63.2,996,44.3,1,"AstroBit"
1229.04,262.4,59.8,757,46.1,1,"AstroBit"
1230.52,203.2,61,708,45.5,1,"AstroBit"
1231.04,194.4,60.6,691,45.8,1,"AstroBit"
1232.6,187.2,61.1,674,44.9,1,"AstroBit"
1233.02,191,61.8,651,45.5,1,"AstroBit"
1234.53,207,62.6,762,45.1,1,"AstroBit"
1235.02,193,60.8,710,45.4,1,"AstroBit"
1236.59,560.8,68.4,1017,37.8,1,"AstroBit"
1237.08,591,65.9,1064,39.8,1,"AstroBit"
1238.78,623.5,65.7,980,39.8,1,"AstroBit"
1239.17,656,73.8,1094,35.4,1,"AstroBit"
1240.59,675.3,69.5,943,38.3,1,"AstroBit"
1241.22,572.9,66.5,1082,39.4,1,"AstroBit"
1242.53,491.9,63.7,1034,43.4,1,"AstroBit"
1243.08,382.9,62.2,1045,43.2,1,"AstroBit"
1244.59,387,61.3,1030,43.9,1,"AstroBit"
1245.06,352.1,61.8,979,44.3,1,"AstroBit"
1246.52,335.8,63,979,44.1,1,"AstroBit"
1247.15,329.8,61.8,965,44.6,1,"AstroBit"
1248.56,311.6,62.3,955,44.7,1,"AstroBit"
1249.06,313.4,61.2,961,45.5,1,"AstroBit"
1250.64,320.4,61.6,1003,44.5,1,"AstroBit"
1251.01,330.5,62.4,1019,43.8,1,"AstroBit"
1252.58,330.9,62.1,1037,44.2,1,"AstroBit"
1253.05,337.1,62.9,1008,44.5,1,"AstroBit"
1254.53,315.3,62.5,972,45,1,"AstroBit"
1255.08,311.2,61.3,957,44.3,1,"AstroBit"
1256.5,302,62,1006,45,1,"AstroBit"
1257.02,311.2,62.2,999,44.1,1,"AstroBit"
1258.59,317.1,60.2,963,44.5,1,"AstroBit"
1259.09,311.7,62.3,982,44.4,1,"AstroBit"
1260.52,248.1,59.7,778,47,1,"AstroBit"
1261.07,177.8,60.3,753,46.2,1,"AstroBit"
1262.51,167.2,57.8,735,48.1,1,"AstroBit"
1263.04,158.4,58.6,768,48.2,1,"AstroBit"
1264.57,167,58.8,746,47.9,1,"AstroBit"
1265.02,162.5,57.9,766,47.9,1,"AstroBit"
1266.51,158.3,58.9,736,47.9,1,"AstroBit"
1267.02,164.7,58.1,751,48.8,1,"AstroBit"
1268.5,163.2,57.8,753,49.3,1,"AstroBit"
1269.04,161.9,56.7,713,49.5,1,"AstroBit"
1270.51,151.6,57.3,717,49.3,1,"AstroBit"
1271.03,153.3,59,749,48.7,1,"AstroBit"
1272.5,142.3,58.1,750,49.5,1,"AstroBit"
1273.01,140.3,57.8,752,48.8,1,"AstroBit"
1274.5,135.3,58,719,49.5,1,"AstroBit"
1275.03,136.6,53,697,51.6,1,"AstroBit"
1277.06,160,53,824,53,1,"AstroBit"
1279.18,353.5,58.5,1142,50.3,1,"AstroBit"
1281.12,284.5,57.5,1127,50.2,1,"AstroBit"
1282.76,487.5,56.5,1111,48,1,"AstroBit"
1283.01,482.2,56,1061,49.8,1,"AstroBit"
1284.64,647.5,60.5,916,46.7,1,"AstroBit"
1285.23,541.2,59.1,1010,48,1,"AstroBit"
1286.52,602,59.8,1043,45.8,1,"AstroBit"
1287.03,674.8,62.8,959,45.9,1,"AstroBit"
