BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME
2156.6,682.1,62.9,687,38.86,1,AstroBit
2157.2,639.8,60,655,39.69,1,AstroBit
2158.77,671.9,58.4,725,40.79,1,AstroBit
2159.12,711.2,59.5,731,41.88,1,AstroBit
2160.58,760.3,79.4,509,21.07,1,AstroBit
2161.39,742.5,83.1,403,16.82,1,AstroBit
2162.84,707,93.7,384,13.01,1,AstroBit
2163.1,750,90,272,12.36,1,AstroBit
2164.64,818.8,62,593,37.48,1,AstroBit
2165.28,825.6,61.1,687,40.84,1,AstroBit
2166.55,822.4,59.3,716,40.24,1,AstroBit
2167.17,820,59.3,684,40.72,1,AstroBit
2191,490.3,60.2,789,36.81,1,AstroBit
2192.92,974.8,54.3,860,44.07,1,AstroBit
2194.78,831.5,51.1,837,48.8,1,AstroBit
2213.12,408.7,48.7,769,49.8,1,AstroBit
2215.11,674.7,53.1,810,43.82,1,AstroBit
2216.71,855.4,61,755,36.15,1,AstroBit
2235,360.3,49.3,663,47.07,1,AstroBit
2236.54,497.6,61.1,651,35.1,1,AstroBit
2237.04,555.8,62,650,33.69,1,AstroBit
2238.56,619.9,59.4,706,37.75,1,AstroBit
2239.08,636.2,57.1,743,39.98,1,AstroBit
2249.07,396.2,107.6,-25,-6.83,1,AstroBit
2250.59,497.4,92.3,230,8.37,1,AstroBit
2251.08,658,81.1,358,19.95,1,AstroBit
2252.56,850.5,56.9,603,42.43,1,AstroBit
2254.58,860.1,65.7,789,33.97,1,AstroBit
2255.43,881.4,70.6,672,29.31,1,AstroBit
2256.6,917.2,57.1,813,43.55,1,AstroBit
2258.63,871.5,56.7,878,42.69,1,AstroBit
2259.34,925.2,56.4,721,43.73,1,AstroBit
2260.59,916.3,68.7,791,31.99,1,AstroBit
2262.53,866.7,56.8,1064,42.45,1,AstroBit
2276.53,473.2,100.2,39,-2.55,1,AstroBit
2277.08,182.2,96.2,168,1.78,1,AstroBit
2278.53,138.1,96.2,99,1.16,1,AstroBit
2279,127.4,97,74,0.54,1,AstroBit
2280.56,122.2,96.6,17,0.67,1,AstroBit
2281.03,127.5,96.7,57,0.3,1,AstroBit
2282.53,129.1,96.4,36,0.77,1,AstroBit
2283.04,130.5,96.5,18,0.61,1,AstroBit
2284.55,139.9,95,99,2.2,1,AstroBit
2285.02,140.5,96.1,31,0.89,1,AstroBit
2286.54,145.6,95.7,93,1.05,1,AstroBit
2287.07,148.7,95.4,52,1.5,1,AstroBit
2288.53,149.4,93.7,125,3.07,1,AstroBit
2289.03,149,94,119,2.68,1,AstroBit
2290.53,149.8,95,49,1.76,1,AstroBit
2291.02,148.7,100.2,124,-1.89,1,AstroBit
2292.58,149.3,93.5,236,3.42,1,AstroBit
2293.07,150,91.4,180,5.73,1,AstroBit
2294.74,575.7,79.9,451,16.93,1,AstroBit
2295.08,544.8,78.4,472,18.54,1,AstroBit
2296.58,847,76.6,412,25.49,1,AstroBit
2297.07,964.6,66.5,523,31.12,1,AstroBit
2309.09,876.7,56.4,1065,41.97,1,AstroBit
2344.58,487.2,99.7,-28,10.9,1,AstroBit
2345.15,491.7,92.5,288,18.59,1,AstroBit
2346.76,852.6,64,632,46.43,1,AstroBit
2347.36,816.3,65.1,630,45.39,1,AstroBit
2348.5,797.7,64.6,650,45.84,1,AstroBit
2349.31,757.9,62.9,709,47.47,1,AstroBit
2350.58,784.5,62,717,48.16,1,AstroBit
2351.05,751.8,62.8,722,47.59,1,AstroBit
2352.73,749.5,61.3,749,48.89,1,AstroBit
2353.14,762.3,61,768,49.18,1,AstroBit
2354.55,699.8,59.5,792,50.51,1,AstroBit
2355.16,696,60.8,792,49.52,1,AstroBit
2356.5,815.4,62.6,698,47.63,1,AstroBit
2357.09,793.1,61.2,704,48.66,1,AstroBit
2358.55,748.7,59.6,782,51.12,1,AstroBit
2359.14,705.2,59.7,800,50.03,1,AstroBit
2360.8,473.3,63.6,692,46.49,1,AstroBit
2361.1,553.6,58.8,736,51.38,1,AstroBit
2362.69,577.2,62.5,753,48.75,1,AstroBit
2363.05,631.7,61.4,790,47.88,1,AstroBit
2364.76,640,60.1,732,49.42,1,AstroBit
2365.14,599.7,59.8,762,49.02,1,AstroBit
2366.55,631.3,62.4,754,47.25,1,AstroBit
2367.07,667.8,62.7,771,47.8,1,AstroBit
2368.64,658,58.6,812,50.92,1,AstroBit
2369.3,627.8,60.7,745,48.9,1,AstroBit
2370.78,648.6,64.8,805,46.9,1,AstroBit
2371.22,736.9,64.8,726,44.25,1,AstroBit
2372.74,836.1,61.2,692,46.97,1,AstroBit
2373.15,849.3,61.7,706,47.52,1,AstroBit
2374.61,633.4,55.3,739,53.67,1,AstroBit
2375.13,586,56.2,785,53.82,1,AstroBit
2376.7,772.1,60.9,725,47.73,1,AstroBit
2377.12,749.9,59.3,696,49,1,AstroBit
2378.61,800.6,60.6,776,48.74,1,AstroBit
2379.18,755.3,59.7,814,48.78,1,AstroBit
2380.62,745.3,59,802,49.63,1,AstroBit
2381.03,741.3,58.5,838,49.04,1,AstroBit
2382.64,738.8,58.4,822,50.25,1,AstroBit
2383.06,718.6,56.3,804,52.04,1,AstroBit
2384.79,605,56.7,860,50.95,1,AstroBit
2385,616.8,57.9,850,52.81,1,AstroBit
2386.67,587.4,59.5,775,48.85,1,AstroBit
2387,632.6,56.2,793,52.96,1,AstroBit
2388.53,621.3,61.2,806,49.53,1,AstroBit
2389.15,645.9,59.6,798,45.98,1,AstroBit
2390.81,764.1,63.3,738,46.6,1,AstroBit
2391.04,812.6,63.3,762,45.12,1,AstroBit
2392.59,774.2,60.3,788,48.38,1,AstroBit
2393.4,715.8,58.3,779,49.16,1,AstroBit
2394.65,734.6,57.9,806,49.73,1,AstroBit
2395.08,716.4,58.6,786,49.64,1,AstroBit
2396.76,750,57.2,824,49.2,1,AstroBit
2397.21,722.4,56.8,847,49.28,1,AstroBit
2398.63,711.3,58,878,49.7,1,AstroBit
2399.3,778.6,57.3,836,49.61,1,AstroBit
2400.73,709.4,58.1,832,50.71,1,AstroBit
2401.14,765.3,58.1,811,49.31,1,AstroBit
2402.64,793.1,57,872,50.59,1,AstroBit
2403.25,771,58.4,858,50.31,1,AstroBit
2404.53,777.3,57.1,828,48.66,1,AstroBit
2405.13,705.7,56,840,51.23,1,AstroBit
2406.7,712.6,65.1,795,45.62,1,AstroBit
2407.49,817.2,67.1,747,40.5,1,AstroBit
2408.56,781.8,63.7,666,44.78,1,AstroBit
2409.38,831.6,64.8,749,44.02,1,AstroBit
2410.62,848.9,58.7,702,48.12,1,AstroBit
2411.42,828.9,57.7,700,49.16,1,AstroBit
2412.74,772.8,55.5,775,50.7,1,AstroBit
2413.12,759.9,61.7,787,50.81,1,AstroBit
2414.96,795.3,56.7,774,49.16,1,AstroBit
2415.15,765.6,55.9,772,49.88,1,AstroBit
2416.63,785.8,56,815,49.16,1,AstroBit
2417.44,711.6,56.1,868,50.2,1,AstroBit
2418.54,686.9,56.5,863,48.85,1,AstroBit
2419.18,687.8,55.7,879,49.71,1,AstroBit
2420.55,685.2,60,823,50.42,1,AstroBit
2421.34,710.3,56.7,854,49.88,1,AstroBit
2422.5,683.5,55.5,836,50.29,1,AstroBit
2426.65,541.9,54.8,735,49.88,1,AstroBit
2427.25,553.2,55.6,809,49.52,1,AstroBit
2428.77,613,57.5,750,48.8,1,AstroBit
2429.1,595.8,55.6,757,50.02,1,AstroBit
2430.61,690.9,59.1,811,46.42,1,AstroBit
2431.04,763.3,57.3,841,48.52,1,AstroBit
2432.53,676.2,56.8,836,49.28,1,AstroBit
2433.45,769.7,58.5,761,46.29,1,AstroBit
2434.5,776.8,55.8,709,48.87,1,AstroBit
2435,772.7,59.2,735,46.61,1,AstroBit
2436.76,766.5,59.6,738,45.41,1,AstroBit
2437.24,809.8,56.7,728,50.76,1,AstroBit
2438.72,776.8,54.2,777,50.36,1,AstroBit
2439.18,782.2,55.4,816,49.89,1,AstroBit
2440.72,318.2,88.6,84,10.92,1,AstroBit
2441.16,714.9,83.2,574,27.15,1,AstroBit
2442.84,796.5,60.8,792,49.43,1,AstroBit
2442.93,739.4,61.4,791.5,49.225,1,AstroBit
2444.56,604.9,60.6,834,48.86,1,AstroBit
2445.07,610,56.4,630,55.25,1,AstroBit
2445.56,545,56.4,652,54.26,1,AstroBit
2446.9,447,59.8,660,51.64,1,AstroBit
2448.61,440.4,63.7,610,47.27,1,AstroBit
2449.24,510,61.6,578,48.36,1,AstroBit
2450.63,490.4,61.9,617,46.91,1,AstroBit
2451.07,496,61.8,623,49.01,1,AstroBit
2452.55,555,66.8,623,44.51,1,AstroBit
2453.05,649.1,62.1,595,48.29,1,AstroBit
2454.62,606.8,61.1,713,49.51,1,AstroBit
2455.1,580.6,60.7,763,48.88,1,AstroBit
2456.64,633.3,61.3,765,50,1,AstroBit
2457.21,625.1,63,698,46.8,1,AstroBit
2458.75,678.2,62.2,696,47.33,1,AstroBit
2459.3,727.1,60.1,762,49.01,1,AstroBit
2460.76,654.6,60.4,812,48.45,1,AstroBit
2461.11,663.4,59.5,802,50.84,1,AstroBit
2462.56,646.3,59.2,815,51.23,1,AstroBit
2463.09,656.7,60.3,831,49.75,1,AstroBit
2464.54,693.6,61.3,931,48.2,1,AstroBit
2465.29,674.9,61.1,811,48.85,1,AstroBit
2466.78,678.6,60.8,856,49.15,1,AstroBit
2467.17,698,61.5,825,48.52,1,AstroBit
2468.54,682.65,60.1,844,48.68,1,AstroBit
2469.14,707.5,61.5,823,48.77,1,AstroBit
2470.93,841.2,59.2,693,50.81,1,AstroBit
2471.14,823.7,58.1,719,51.06,1,AstroBit
2472.55,730,59.5,672,50.57,1,AstroBit
2473.39,750.2,59.6,722,49.21,1,AstroBit
2474.72,823.9,59.4,709,49.89,1,AstroBit
2475.09,732.3,59.1,748,49.67,1,AstroBit
2476.92,823.7,58.2,779,50.53,1,AstroBit
2477.12,823.8,57.8,773,50.61,1,AstroBit
2478.61,770.9,58.3,768,50.1,1,AstroBit
2479.02,779.8,58.7,833,52.09,1,AstroBit
2480.63,740.7,58.1,868,51.26,1,AstroBit
2481.01,705,57.9,844,50.23,1,AstroBit
2482.58,670.7,57.9,831,51.21,1,AstroBit
2483.15,729,58.1,829,51.61,1,AstroBit
2484.74,672.4,58.7,899,49.95,1,AstroBit
2485.16,723.7,59.1,865,48.74,1,AstroBit
2486.85,680.1,56.6,870,49.56,1,AstroBit
2489,453.8,54.4,651,52.45,1,AstroBit
2490.57,433.7,55.3,705,50.59,1,AstroBit
2491.04,420.8,56.4,828,50.83,1,AstroBit
2492.64,447,56.2,833,50.96,1,AstroBit
2493.08,433.3,57.3,880,50.03,1,AstroBit
2494.55,437.8,58,724,49.31,1,AstroBit
2495.03,440.5,58.1,719,49.17,1,AstroBit
2496.61,439.5,57.1,836,50.98,1,AstroBit
2497.1,439.9,57.2,828,49.94,1,AstroBit
2498.53,439,58.1,829,48.86,1,AstroBit
2500.71,376,56.7,858,50.35,1,AstroBit
2501.15,378.9,57.9,859,48.89,1,AstroBit
2502.53,413.5,57.5,832,50.37,1,AstroBit
2503.05,383.2,56.1,834,51.13,1,AstroBit
2504.66,524.2,66.1,673,40.42,1,AstroBit
2505.13,763.1,60.8,847,45.85,1,AstroBit
2506.54,708.6,59.9,912,47.45,1,AstroBit
2507.35,750.9,63.1,854,44.25,1,AstroBit
2508.5,841.3,60.7,779,47.04,1,AstroBit
2509.16,772.8,54.3,867,52.04,1,AstroBit
2510.52,694.6,59.2,940,49.65,1,AstroBit
2511.01,759.8,62.4,950,47.32,1,AstroBit
2512.58,823.1,61.3,907,44.5,1,AstroBit
2513.23,843,54.8,959,51.56,1,AstroBit
2515.23,719.6,57.8,896,48.12,1,AstroBit
2516.56,772.7,60.6,913,45.47,1,AstroBit
2517.01,854.4,55.4,926,49.93,1,AstroBit
2518.82,659.6,55.4,969,50.21,1,AstroBit
2520.5,656.7,55.4,959,50.02,1,AstroBit
2521.19,618.9,55.7,859,51.07,1,AstroBit
2522.76,686.8,56.6,877,48.7,1,AstroBit
2523.11,687.6,56.6,980,48.3,1,AstroBit
2524.54,742.6,56.6,995,49.04,1,AstroBit
2525.29,739.1,56.8,982,48.32,1,AstroBit
2526.57,816.2,57.7,924,47.92,1,AstroBit
2527.01,815.4,55.9,981,48.53,1,AstroBit
2528.87,845.2,56.1,951,49.09,1,AstroBit
2529.03,854.6,56.1,938,48.92,1,AstroBit
2536.76,503,61.5,318,29.95,1,AstroBit
2537.33,712.6,73.4,609,38.82,1,AstroBit
2538.67,642.9,72.1,717,39.1,1,AstroBit
2539.36,651.3,83.5,688,36.22,1,AstroBit
2540.65,648.4,77.8,581,32.43,1,AstroBit
2541.46,699,70.6,744,37.66,1,AstroBit
