BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME
490.69,235.1,62.3,438,33.71,1,Buzz Drilldrin
494.6,170.6,61.3,353,30.16,1,Buzz Drilldrin
496.58,182.6,58.3,303,36.92,1,Buzz Drilldrin
501.11,515.1,59.4,557,32.55,1,Buzz Drilldrin
506.52,531.3,59.1,610,38.35,1,Buzz Drilldrin
507.19,531.8,57,621,40.41,1,Buzz Drilldrin
511.21,525.5,57.2,652,33.77,1,Buzz Drilldrin
512.51,566.6,78.9,678,40.23,1,Buzz Drilldrin
513,743.3,86.2,213,29.06,1,Buzz Drilldrin
514.74,815.4,86.2,213,7.7,1,Buzz Drilldrin
515.02,772.7,83,138,8.96,1,Buzz Drilldrin
516.52,812.4,79.6,37,7.64,1,Buzz Drilldrin
518.06,712,83.5,-23,7.46,1,Buzz Drilldrin
518.84,942,83.5,68,5.2,1,Buzz Drilldrin
519.72,792.4,81.7,39,6.27,1,Buzz Drilldrin
521.42,1508.4,68.4,212,11.75,1,Buzz Drilldrin
522.71,862.1,68.3,303,23.39,1,Buzz Drilldrin
523.21,1363.3,68.3,350,23.7,1,Buzz Drilldrin
524.24,1423,59.3,491,29.21,1,Buzz Drilldrin
532.77,199,55.5,371,30.43,1,Buzz Drilldrin
533.02,194.5,55.4,382,29.69,1,Buzz Drilldrin
536.59,269.8,59.3,477,27.08,1,Buzz Drilldrin
540.04,319.5,59.1,541,27.02,1,Buzz Drilldrin
541.09,515.1,56.4,606,28.21,1,Buzz Drilldrin
543.09,462.2,56,611,29.61,1,Buzz Drilldrin
555.17,501.8,55.5,585,29.11,1,Buzz Drilldrin
557.04,533.5,55.1,567,29.01,1,Buzz Drilldrin
560.7,469.5,53.3,517,30.39,1,Buzz Drilldrin
562.6,512.1,55.8,387,27.57,1,Buzz Drilldrin
563.09,513.5,56.8,597,28.26,1,Buzz Drilldrin
565.16,459.9,56.6,573,28.29,1,Buzz Drilldrin
568.6,351.1,75.7,333,24.31,1,Buzz Drilldrin
570.64,329.3,66.4,428,32.68,1,Buzz Drilldrin
571.2,277.6,64.4,337,32.01,1,Buzz Drilldrin
572.54,200.8,64.2,367,30.08,1,Buzz Drilldrin
573.07,208,62.6,,30.07,1,Buzz Drilldrin
574.57,214.3,66.3,361,29.71,1,Buzz Drilldrin
575.06,216.3,65.4,314,30.55,1,Buzz Drilldrin
576.57,194.1,66.1,333,28.9,1,Buzz Drilldrin
577.02,242.5,72.8,416,33.47,1,Buzz Drilldrin
578.54,203.8,61,376,29.25,1,Buzz Drilldrin
579,203.8,66.6,369,30.61,1,Buzz Drilldrin
580.52,329.7,64.7,379,28.92,1,Buzz Drilldrin
584.5,243.8,68.6,410,28.37,1,Buzz Drilldrin
585.09,249.3,64.5,416,29.05,1,Buzz Drilldrin
586.59,298.7,67.1,385,32.52,1,Buzz Drilldrin
587.03,282.6,61,420,30.62,1,Buzz Drilldrin
588.57,223.3,62.4,379,30.46,1,Buzz Drilldrin
590.61,203,65.6,377,30.2,1,Buzz Drilldrin
591.13,198.9,64.5,404,30.53,1,Buzz Drilldrin
592.25,188.4,62.6,374,30.11,1,Buzz Drilldrin
598.54,210.9,65.3,393,30.37,1,Buzz Drilldrin
599.07,208.6,61.7,416,31.01,1,Buzz Drilldrin
600.54,214.2,61.6,384,29.53,1,Buzz Drilldrin
601.08,209.7,62.3,388,29.91,1,Buzz Drilldrin
602.54,206.4,62.7,465,30.11,1,Buzz Drilldrin
603.07,202.6,63.6,488,29.9,1,Buzz Drilldrin
604.59,215.5,63.9,409,29.93,1,Buzz Drilldrin
605.07,209.7,60.6,470,30.49,1,Buzz Drilldrin
606.6,305.9,63.4,517,28.84,1,Buzz Drilldrin
607.02,354.2,62,463,29.18,1,Buzz Drilldrin
608.64,475.5,62,628,29.6,1,Buzz Drilldrin
609.05,441.6,65.5,522,26.58,1,Buzz Drilldrin
610.65,371.2,73.8,499,27.04,1,Buzz Drilldrin
611.21,435.7,62.7,564,29.98,1,Buzz Drilldrin
612.61,462.9,63.6,608,30.1,1,Buzz Drilldrin
614.11,518.8,65.3,678,29.76,1,Buzz Drilldrin
615.2,478.3,63.9,616,30.27,1,Buzz Drilldrin
616.7,507.8,60.9,659,31.07,1,Buzz Drilldrin
617.3,484.2,62.8,715,30.04,1,Buzz Drilldrin
618.81,454.8,60.7,623,28.07,1,Buzz Drilldrin
619.04,504.2,63.5,557,30.55,1,Buzz Drilldrin
620.57,453.5,63.4,647,29.49,1,Buzz Drilldrin
622.94,497.5,60.4,634,30.03,1,Buzz Drilldrin
623.15,478.1,59.9,628,29.73,1,Buzz Drilldrin
624.68,518,62,647,29.94,1,Buzz Drilldrin
625.12,528.3,62.3,623,29.36,1,Buzz Drilldrin
631,535.6,64.7,638,28.52,1,Buzz Drilldrin
633.18,468.1,66.7,652,23.97,1,Buzz Drilldrin
634.57,447.1,63.8,616,28.54,1,Buzz Drilldrin
636.73,1076.9,89.2,373,5.67,1,Buzz Drilldrin
638.27,1464.8,85.5,397,5.3,1,Buzz Drilldrin
640.33,1414.4,84.3,291,6.04,1,Buzz Drilldrin
642.98,1381.2,82,382,7.99,1,Buzz Drilldrin
644.69,1178.7,73.5,349,29.62,1,Buzz Drilldrin
646.69,684.9,75.8,571,28.75,1,Buzz Drilldrin
647.36,541.6,63.7,706,26.47,1,Buzz Drilldrin
648.79,427.8,63.3,599,25.19,1,Buzz Drilldrin
649.35,422.5,61.7,666,26.92,1,Buzz Drilldrin
649.89,404.8,63.9,627,24.34,1,Buzz Drilldrin
651.02,459.7,64,627,24.5,1,Buzz Drilldrin
652.17,499.8,76.6,516,13.67,1,Buzz Drilldrin
653.08,548,70.4,632,17.81,1,Buzz Drilldrin
654.31,1049.3,75.7,610,17.77,1,Buzz Drilldrin
662.01,338.8,80.3,375,24,1,Buzz Drilldrin
663.06,361.4,82.1,482,19.06,1,Buzz Drilldrin
664.52,375.7,78.6,399,25.36,1,Buzz Drilldrin
665.02,375,79.1,428,21.31,1,Buzz Drilldrin
666.56,381.3,73.1,480,27.58,1,Buzz Drilldrin
667.07,359.6,80.3,413,20.92,1,Buzz Drilldrin
668.04,360.4,77.6,375,23.93,1,Buzz Drilldrin
672.56,330.2,79.9,427,25.35,1,Buzz Drilldrin
673.02,347.3,68.1,373,28.6,1,Buzz Drilldrin
674.64,240.5,78.9,316,27.17,1,Buzz Drilldrin
675.04,274.4,77.5,501,21.28,1,Buzz Drilldrin
676.54,345.9,83.7,401,20.93,1,Buzz Drilldrin
678.22,379.7,78.2,477,25.07,1,Buzz Drilldrin
679.62,513.7,77.9,435,25.52,1,Buzz Drilldrin
692.59,361.1,85.6,444,17.65,1,Buzz Drilldrin
693.02,413.4,70,460,29.54,1,Buzz Drilldrin
694.57,301.8,76.4,379,20.67,1,Buzz Drilldrin
695.24,283.4,80.1,352,26.34,1,Buzz Drilldrin
696.57,304.3,75.3,377,23.87,1,Buzz Drilldrin
697.04,285,79.8,436,23.27,1,Buzz Drilldrin
698.16,394.4,94.4,359,3.65,1,Buzz Drilldrin
698.8,699.5,78.7,256,7.13,1,Buzz Drilldrin
700.51,354.1,75.2,340,20.55,1,Buzz Drilldrin
702.41,253.7,68,443,29.89,1,Buzz Drilldrin
704.73,303.6,74.7,456,28.43,1,Buzz Drilldrin
705.2,280.4,77.3,380,29.14,1,Buzz Drilldrin
706.51,352.1,80.6,478,18.31,1,Buzz Drilldrin
707.49,391.5,78.9,400,25.28,1,Buzz Drilldrin
708.77,382.1,77.2,497,29.75,1,Buzz Drilldrin
712.57,648,79.4,525,15.12,1,Buzz Drilldrin
714.53,873.2,82.2,439,20.68,1,Buzz Drilldrin
715.17,701.2,84.1,392,29.26,1,Buzz Drilldrin
716.14,579.9,87.4,413,15.19,1,Buzz Drilldrin
716.79,790,85.1,364,17.82,1,Buzz Drilldrin
718.43,872.1,90.3,281,7.76,1,Buzz Drilldrin
719.08,697.7,83,512,16.97,1,Buzz Drilldrin
720.52,796,81.6,422,9.8,1,Buzz Drilldrin
721.15,873.9,87.8,415,14.27,1,Buzz Drilldrin
721.81,839.8,84.3,333,14.32,1,Buzz Drilldrin
723.12,788.1,84.3,391,17.38,1,Buzz Drilldrin
724.52,894.6,82.6,344,16.6,1,Buzz Drilldrin
727.85,876.4,83.4,512,12.91,1,Buzz Drilldrin
729.16,949.1,91.5,317,5.2,1,Buzz Drilldrin
730.28,545,76.8,688,29.03,1,Buzz Drilldrin
732.62,537.1,77.6,567,22.55,1,Buzz Drilldrin
738.6,265.5,66.4,534,25.8,1,Buzz Drilldrin
739.3,319.7,67.1,552,23.16,1,Buzz Drilldrin
741.39,352.3,91.8,225,11.7,1,Buzz Drilldrin
744.9,1015.8,97.5,331,8.67,1,Buzz Drilldrin
746.64,951.3,91.5,463,15.62,1,Buzz Drilldrin
747.48,907.7,91.5,379,12.56,1,Buzz Drilldrin
748.31,997.3,79.1,358,27.27,1,Buzz Drilldrin
748.75,1022.3,85.2,364,15.32,1,Buzz Drilldrin
750.29,572.1,77.1,469,27.01,1,Buzz Drilldrin
752.73,624.6,90.1,515,14.92,1,Buzz Drilldrin
754.13,1100.6,89.8,522,17.09,1,Buzz Drilldrin
755.2,1660.2,86,522,17.08,1,Buzz Drilldrin
756.59,1118.9,77.4,596,23.96,1,Buzz Drilldrin
757.02,1053.6,90.1,571,27.11,1,Buzz Drilldrin
757.92,1088,93.5,398,11.98,1,Buzz Drilldrin
760.16,1034.5,78.8,613,24.05,1,Buzz Drilldrin
761.05,1078.6,75.1,533,26.87,1,Buzz Drilldrin
761.5,931.8,75.4,527,25.32,1,Buzz Drilldrin
764.13,1015.7,79.8,537,23.14,1,Buzz Drilldrin
766.73,815.4,82.5,553,15.91,1,Buzz Drilldrin
769.19,757.3,78.7,596,25.16,1,Buzz Drilldrin
769.74,836.8,81.6,595,32.66,1,Buzz Drilldrin
770.8,818.3,75.6,693,25.97,1,Buzz Drilldrin
772.68,1003.9,81.7,523,17.62,1,Buzz Drilldrin
774.52,1136.3,80.8,464,18.68,1,Buzz Drilldrin
776.35,823.5,78.1,445,24.36,1,Buzz Drilldrin
778.07,1035.9,83,504,19.15,1,Buzz Drilldrin
779.45,1106.9,89,384,14.47,1,Buzz Drilldrin
782.34,1329,84.3,477,19.91,1,Buzz Drilldrin
784.18,949,83.7,542,16.15,1,Buzz Drilldrin
794.75,957.3,78.7,562,21.95,1,Buzz Drilldrin
796.59,924.8,79.8,553,22.06,1,Buzz Drilldrin
797.47,1050.9,79.8,691,21.1,1,Buzz Drilldrin
798.71,797.4,72,615,25.62,1,Buzz Drilldrin
799.02,69.3,97.2,120,1.74,1,Buzz Drilldrin
800.6,615.2,85.9,567,14.96,1,Buzz Drilldrin
802.73,818,78.2,610,27.2,1,Buzz Drilldrin
803.04,811.4,75.4,692,33.85,1,Buzz Drilldrin
804.66,550.8,76.4,559,25.7,1,Buzz Drilldrin
806.18,746.1,76,609,26.72,1,Buzz Drilldrin
807.01,600.5,79.4,541,24.42,1,Buzz Drilldrin
807.71,540.7,81.4,684,19.44,1,Buzz Drilldrin
809.09,662.4,70.5,599,26.54,1,Buzz Drilldrin
811.08,614.7,80.5,516,18.82,1,Buzz Drilldrin
811.08,740.9,76.2,516,21.67,1,Buzz Drilldrin
813.08,493.4,80.3,694,32.14,1,Buzz Drilldrin
814.12,470.7,78.5,654,22.22,1,Buzz Drilldrin
815,109.1,96.1,237,3.6,1,Buzz Drilldrin
816.56,253.8,86.1,295,11.87,1,Buzz Drilldrin
817.12,269.9,90.7,276,12.56,1,Buzz Drilldrin
818.7,251,92.9,232,6.75,1,Buzz Drilldrin
819.02,255.5,98,149,1.03,1,Buzz Drilldrin
820.57,255.6,94.8,230,3.98,1,Buzz Drilldrin
821.01,256.6,94.7,221,4.02,1,Buzz Drilldrin
822.57,251.6,98.9,137,1.59,1,Buzz Drilldrin
823.01,253.2,90,255,7.74,1,Buzz Drilldrin
824.89,571.5,86.7,533,16.17,1,Buzz Drilldrin
825.14,545.1,87.9,327,9.69,1,Buzz Drilldrin
826.61,524.6,73.8,409,24.72,1,Buzz Drilldrin
827.17,458.8,79.3,484,20.71,1,Buzz Drilldrin
828.71,579.9,95.9,276,3.27,1,Buzz Drilldrin
829.2,590.9,96.6,290,3.53,1,Buzz Drilldrin
830.72,564.8,94.8,287,4.48,1,Buzz Drilldrin
831.19,606.1,94.8,225,3.51,1,Buzz Drilldrin
832.5,206.3,100.7,0,4.36,1,Buzz Drilldrin
833.21,520.5,99.1,171,5.27,1,Buzz Drilldrin
834.69,586.2,97.7,198,6.38,1,Buzz Drilldrin
835.17,584.6,100.1,168,5.12,1,Buzz Drilldrin
836.7,587.8,94.9,206,15.61,1,Buzz Drilldrin
838.56,708.1,87.5,117,13.14,1,Buzz Drilldrin
840.54,516.5,80.7,405,31.79,1,Buzz Drilldrin
842.26,694.1,80.2,529,24.44,1,Buzz Drilldrin
844.5,630.1,96,438,7.33,1,Buzz Drilldrin
845.2,837.9,99.5,223,6.87,1,Buzz Drilldrin
846.31,862.9,97,229,6.45,1,Buzz Drilldrin
847.06,903.6,97,199,5.6,1,Buzz Drilldrin
847.76,735.1,77,358,23.67,1,Buzz Drilldrin
848.81,837.6,84.8,420,23.59,1,Buzz Drilldrin
850.53,837.9,90.3,374,12.08,1,Buzz Drilldrin
852.57,652.8,89.7,521,15.9,1,Buzz Drilldrin
853.23,758.1,82.2,500,17.54,1,Buzz Drilldrin
854.61,450.1,72.2,643,26.53,1,Buzz Drilldrin
855.01,453,73.6,672,25.01,1,Buzz Drilldrin
856.65,697.5,96.9,356,4.75,1,Buzz Drilldrin
858.06,844.6,94.5,369,14.7,1,Buzz Drilldrin
859.15,789.3,78.5,,21.54,1,Buzz Drilldrin
860.88,847.6,95.4,264,6.53,1,Buzz Drilldrin
861.23,850.7,91.4,435,10.47,1,Buzz Drilldrin
862.28,818.4,93.1,334,9.54,1,Buzz Drilldrin
864.72,806.4,84.9,363,13.11,1,Buzz Drilldrin
865.07,824.2,91.2,453,14.15,1,Buzz Drilldrin
865.77,842,85.2,520,16.14,1,Buzz Drilldrin
866.83,841.7,94.5,500,17.67,1,Buzz Drilldrin
868.73,850.8,89.7,455,10.99,1,Buzz Drilldrin
869.4,819.8,89.7,391,11.54,1,Buzz Drilldrin
869.76,826.9,95.6,388,15.67,1,Buzz Drilldrin
870.83,866.8,90.8,279,9.54,1,Buzz Drilldrin
872.58,631.1,83.2,605,19.97,1,Buzz Drilldrin
873.28,763.9,87.3,525,13.3,1,Buzz Drilldrin
875.03,823.9,89.4,465,10.53,1,Buzz Drilldrin
875.75,734.5,96.3,215,11.51,1,Buzz Drilldrin
878.51,345.1,73.6,569,27.34,1,Buzz Drilldrin
879.12,306.6,73.6,536,27.7,1,Buzz Drilldrin
880.51,227.3,76.9,483,28.63,1,Buzz Drilldrin
881.03,233.4,71.2,581,31.09,1,Buzz Drilldrin
882.51,229.6,70.6,538,29.86,1,Buzz Drilldrin
883.1,218.9,70.5,451,29.77,1,Buzz Drilldrin
884.51,237.2,70.5,559,30.16,1,Buzz Drilldrin
885.05,241,70.8,433,30.79,1,Buzz Drilldrin
886.54,256.8,73.8,418,30.4,1,Buzz Drilldrin
887.1,281.8,75.7,518,27.64,1,Buzz Drilldrin
888.55,596.1,81.1,561,19.15,1,Buzz Drilldrin
889.23,821.3,82.9,477,28.11,1,Buzz Drilldrin
889.79,807.8,73.7,620,32.01,1,Buzz Drilldrin
892.54,270.4,66.3,609,29.35,1,Buzz Drilldrin
893.3,282.6,73.6,531,28.74,1,Buzz Drilldrin
894.95,740.6,95.2,220,4.03,1,Buzz Drilldrin
896.53,251.3,75,639,27.28,1,Buzz Drilldrin
897.05,256.1,69.2,546,30.78,1,Buzz Drilldrin
898.92,475.7,96.2,428,1.57,1,Buzz Drilldrin
900.71,839,76.4,591,22.77,1,Buzz Drilldrin
902.69,865.5,66.4,588,31.05,1,Buzz Drilldrin
903.23,609.4,78.7,541,31.49,1,Buzz Drilldrin
904.61,585.9,78.1,767,26.44,1,Buzz Drilldrin
906.58,775.9,67.2,665,29.49,1,Buzz Drilldrin
908.81,749.9,70.5,646,29.61,1,Buzz Drilldrin
4.25,0,99.5,-15,55.8,1,Buzz Drilldrin
910.81,611.6,96.8,648,31.64,1,Buzz Drilldrin
912.66,393.9,99.9,411,17.14,1,Buzz Drilldrin
913.18,506.4,98.8,119,-0.29,1,Buzz Drilldrin
914.75,588.1,97.2,573,26.38,1,Buzz Drilldrin
915,160,97.2,79,-5.3,1,Buzz Drilldrin
916.58,235.3,84.9,227,10.14,1,Buzz Drilldrin
917.06,282.8,81.5,261,11.2,1,Buzz Drilldrin
918.64,293.2,79.7,278,17.21,1,Buzz Drilldrin
919.07,313.3,77.3,373,15.36,1,Buzz Drilldrin
920.59,299.3,77.5,433,19.49,1,Buzz Drilldrin
921.09,270.5,78.2,316,20.19,1,Buzz Drilldrin
922.53,183.6,69.9,378,27.17,1,Buzz Drilldrin
923.04,154.3,70.5,298,26.09,1,Buzz Drilldrin
924.54,281.9,72.3,392,23.88,1,Buzz Drilldrin
925.08,301.8,73.4,359,22.95,1,Buzz Drilldrin
926.6,325.7,71.6,331,23.8,1,Buzz Drilldrin
927.02,336.8,68.9,347,23.86,1,Buzz Drilldrin
928.52,318.4,76.3,276,20.53,1,Buzz Drilldrin
929.13,318.8,73,225,23.01,1,Buzz Drilldrin
930.6,317.9,69.9,288,24.54,1,Buzz Drilldrin
931.12,288.1,70.3,321,22.61,1,Buzz Drilldrin
932.55,348.8,78.8,426,21.55,1,Buzz Drilldrin
933.18,388,71,253,28.2,1,Buzz Drilldrin
934.5,390.5,65.1,339,30.52,1,Buzz Drilldrin
935.11,332,65.4,326,28.43,1,Buzz Drilldrin
936.64,389.6,66.1,325,28.72,1,Buzz Drilldrin
937.07,351.5,64.6,355,30.46,1,Buzz Drilldrin
938.61,378.9,70.6,428,24.46,1,Buzz Drilldrin
939.15,399.6,67.4,367,25,1,Buzz Drilldrin
940.61,316.3,63.9,387,30.44,1,Buzz Drilldrin
941.07,268.3,68.1,450,27.66,1,Buzz Drilldrin
942.59,317,64.2,374,31.13,1,Buzz Drilldrin
943.02,245.3,66.7,349,31.26,1,Buzz Drilldrin
944.53,274.4,68,384,27.79,1,Buzz Drilldrin
945.05,291.4,65.1,325,29.84,1,Buzz Drilldrin
946.52,374.7,60.2,378,34.29,1,Buzz Drilldrin
947.17,368.5,61.1,379,34.1,1,Buzz Drilldrin
948.61,309,60.9,501,33.85,1,Buzz Drilldrin
949.1,366.9,59.6,488,34.19,1,Buzz Drilldrin
950.62,333.8,60.1,373,33.67,1,Buzz Drilldrin
951.05,329.3,59.7,549,32.91,1,Buzz Drilldrin
952.54,333.8,58.6,462,35.35,1,Buzz Drilldrin
953.06,302.6,56.3,343,36.89,1,Buzz Drilldrin
954.58,393,62.5,294,32.25,1,Buzz Drilldrin
955.37,414.7,61.8,470,33.05,1,Buzz Drilldrin
956.58,490.1,63.1,414,32.84,1,Buzz Drilldrin
957.35,439.4,60.3,448,31.96,1,Buzz Drilldrin
958.52,436,60.3,425,32.16,1,Buzz Drilldrin
959.11,437.1,61.1,477,31.9,1,Buzz Drilldrin
960.68,437.6,61.2,443,32.76,1,Buzz Drilldrin
961.1,416.3,60.9,453,32.57,1,Buzz Drilldrin
962.57,494.5,60.3,456,31.65,1,Buzz Drilldrin
963.2,504.8,62.6,386,32.35,1,Buzz Drilldrin
964.68,507.7,61.6,365,30.96,1,Buzz Drilldrin
965.11,510.7,61.2,379,32.52,1,Buzz Drilldrin
966.61,481.9,59.7,536,34.66,1,Buzz Drilldrin
967.05,456.7,57.8,536,34.22,1,Buzz Drilldrin
968.51,521.1,58.3,571,34.96,1,Buzz Drilldrin
969.12,490,61.3,569,34.23,1,Buzz Drilldrin
970.77,407.3,57,438,35.26,1,Buzz Drilldrin
971.13,388.3,58.7,529,34.69,1,Buzz Drilldrin
972.55,476.8,58.4,479,34.96,1,Buzz Drilldrin
973.15,450.7,57.1,509,34.74,1,Buzz Drilldrin
974.74,404.6,57.3,504,34.77,1,Buzz Drilldrin
975.11,442,56.3,435,35.3,1,Buzz Drilldrin
976.56,468.1,56.8,496,35.28,1,Buzz Drilldrin
977.16,421.4,60,469,33.84,1,Buzz Drilldrin
978.72,443.1,58.3,445,35.29,1,Buzz Drilldrin
979.11,467.6,58,460,34.12,1,Buzz Drilldrin
980.34,449.8,59.1,593,32.4,1,Buzz Drilldrin
981.03,459,59,353,32.61,1,Buzz Drilldrin
982.6,488.3,57.9,426,34.04,1,Buzz Drilldrin
