"BIT_DEPTH","RATE_OF_PENETRATION","HOOK_LOAD","DIFFERENTIAL_PRESSURE","WEIGHT_ON_BIT","DRILL_BIT_ID","DRILL_BIT_NAME"
1339.79,679.2,69.7,368,38.36,1,"Apollo"
1340.75,687.5,61.7,529,43.06,1,"Apollo"
1342.56,637.7,68,597,48.99,1,"Apollo"
1343.21,672.4,69.2,413,37.69,1,"Apollo"
1344.13,669.3,66.9,361,40.51,1,"Apollo"
1344.77,853.2,70.2,446,37.59,1,"Apollo"
1348.53,394.9,59,677,48.08,1,"Apollo"
1349.1,435.9,53.9,689,51.92,1,"Apollo"
1350.63,424,61.9,521,45.11,1,"Apollo"
1351.12,485.5,63.8,575,45.08,1,"Apollo"
1352.55,525.5,64.6,754,45,1,"Apollo"
1353.08,621.8,64.5,659,49.77,1,"Apollo"
1356.62,538.4,56.8,612,48.83,1,"Apollo"
1358.88,529.2,60.3,555,47.65,1,"Apollo"
1360.58,522.4,58.6,661,49.56,1,"Apollo"
1361.05,534.5,58.4,561,47.8,1,"Apollo"
1362.64,575.6,59.8,630,47.63,1,"Apollo"
1363.16,569,57,698,48.14,1,"Apollo"
1364.79,582.3,60.4,657,47.58,1,"Apollo"
1365.06,589.7,60.4,656,46.37,1,"Apollo"
1366.66,603,60.2,629,47.9,1,"Apollo"
1367.22,609.6,57.9,762,46,1,"Apollo"
1368.63,436.6,60.4,798,45.97,1,"Apollo"
1369.19,522.3,63.4,637,51.04,1,"Apollo"
1370.5,381.5,89,708,39.96,1,"Apollo"
1371.17,95.2,108.8,-1256,-2.82,1,"Apollo"
1372.04,1573.8,109.2,-1256,-2.65,1,"Apollo"
1372.93,160.3,116.4,30,-1.01,1,"Apollo"
1374.75,286.6,103.4,422,26.77,1,"Apollo"
1375.03,294.8,105.2,218,9.65,1,"Apollo"
1376.67,334.1,74.7,496,39.41,1,"Apollo"
1377.04,122,74.3,378,40.16,1,"Apollo"
1378.59,107.7,73.6,618,40.93,1,"Apollo"
1379,123.4,77.6,614,39.04,1,"Apollo"
1380.5,148.4,73,631,41.03,1,"Apollo"
1381.05,159.9,76.1,654,39.03,1,"Apollo"
1382.56,133.3,79.5,669,36.04,1,"Apollo"
1383,161.8,75.7,618,40.52,1,"Apollo"
1384.54,104,93.5,215,20.63,1,"Apollo"
1385.01,75.4,89.1,276,26.1,1,"Apollo"
1386.52,75.6,103,83,11.09,1,"Apollo"
1387,79.3,100.1,55,13.53,1,"Apollo"
1388.56,104.1,99.6,124,16.01,1,"Apollo"
1389.03,105.2,98.5,140,15.15,1,"Apollo"
1390.54,123.6,95.5,167,18.24,1,"Apollo"
1391.05,124.9,95,158,18.79,1,"Apollo"
1392.5,146.4,89.3,208,25.37,1,"Apollo"
1393.02,155.3,88.2,181,25.15,1,"Apollo"
1394.53,168.6,89.7,187,23.73,1,"Apollo"
1395.01,180.6,88.3,217,26.03,1,"Apollo"
1396.53,146.1,92,197,21.17,1,"Apollo"
1397.04,144.3,87.2,252,26.57,1,"Apollo"
1398.51,181,82.1,249,33.13,1,"Apollo"
1399.14,195,81.1,301,32.19,1,"Apollo"
1400.5,183,71.5,396,42.06,1,"Apollo"
1401.03,174.9,87.4,190,29.36,1,"Apollo"
1402.55,203,78.7,328,36.05,1,"Apollo"
1403.03,193.1,66.8,261,47.59,1,"Apollo"
1404.5,115.2,98.4,142,15.59,1,"Apollo"
1405.17,145,95.5,224,16.39,1,"Apollo"
1406.51,313.1,80.8,309,33.64,1,"Apollo"
1407.09,267.6,77,328,38.07,1,"Apollo"
1408.58,273.7,74.6,433,38.54,1,"Apollo"
1409.07,279.4,72.8,447,39.84,1,"Apollo"
1410.59,268,72.5,466,39.96,1,"Apollo"
1411.11,294.7,71.9,510,41.72,1,"Apollo"
1412.54,169.9,68.8,305,44.24,1,"Apollo"
1413,120.8,76.5,352,37.23,1,"Apollo"
1414.52,114.8,73.5,403,39.88,1,"Apollo"
1415.05,120.8,71.8,480,40.43,1,"Apollo"
1416.54,148.9,71.4,447,38.6,1,"Apollo"
1417.05,145.8,72.8,471,41.25,1,"Apollo"
1418.56,136.8,71.8,441,40.97,1,"Apollo"
1419.08,142.9,71.5,520,39.87,1,"Apollo"
1420.5,139.9,72.5,478,39.77,1,"Apollo"
1421.04,135.8,73.5,445,40.25,1,"Apollo"
1422.51,134.2,71.4,493,39.49,1,"Apollo"
1423.05,135.6,72.6,434,39.68,1,"Apollo"
1424.58,143.3,70.4,512,43.22,1,"Apollo"
1425.01,121.1,71.7,374,39.74,1,"Apollo"
1426.53,153,72.6,408,38.43,1,"Apollo"
1427.16,180.4,94.4,79,16.6,1,"Apollo"
1428.62,197.2,84.5,289,26.16,1,"Apollo"
1429.05,192.2,77.4,439,32.38,1,"Apollo"
1430.56,293.8,76.5,452,33.69,1,"Apollo"
1431.06,286.7,72,551,40.98,1,"Apollo"
1432.55,251.9,71.3,508,39.79,1,"Apollo"
1433.03,264.5,76.5,454,36.95,1,"Apollo"
1434.56,297.9,90.7,354,20.7,1,"Apollo"
1435.09,311,88.9,496,23.64,1,"Apollo"
1436.68,300,70.3,581,40.71,1,"Apollo"
1437.05,287.5,67.1,648,43.31,1,"Apollo"
1438.61,303.4,67.9,589,44.24,1,"Apollo"
1439.06,307.6,74.7,648,37.12,1,"Apollo"
1440.69,414.6,83.2,599,28.96,1,"Apollo"
1441.1,432.7,79.7,560,31.34,1,"Apollo"
1442.69,506.3,73.1,592,38.15,1,"Apollo"
1443.46,522.8,68.9,678,40.72,1,"Apollo"
1444.86,473.9,68.7,571,42.07,1,"Apollo"
1445.37,578.4,69.5,523,43.66,1,"Apollo"
1446.62,529.2,68,565,42.01,1,"Apollo"
1447.45,659.1,69.1,467,40.34,1,"Apollo"
1448.26,581.4,68.9,612,44.78,1,"Apollo"
1449.02,620.6,66.4,505,43.43,1,"Apollo"
1450.57,554.2,66,562,45.74,1,"Apollo"
1451.03,585.2,65.5,565,46.1,1,"Apollo"
1452.71,517.7,63.4,599,44.58,1,"Apollo"
1453.24,575,75.2,451,37.02,1,"Apollo"
1454.64,629.8,61.2,952,49.83,1,"Apollo"
1455.04,341.6,54.3,693,53.38,1,"Apollo"
1456.54,370.2,64.5,656,44.97,1,"Apollo"
1457.19,352.4,67.5,653,44.51,1,"Apollo"
1458.62,365.8,65.4,583,43.78,1,"Apollo"
1459.17,400.7,64.9,588,43.93,1,"Apollo"
1460.57,382,64.1,676,45.9,1,"Apollo"
1461.05,374.5,62.7,630,45.91,1,"Apollo"
1462.57,180.4,67.9,537,40.7,1,"Apollo"
1463.07,171.2,80.6,422,26.81,1,"Apollo"
1464.63,351.1,72,537,36.01,1,"Apollo"
1465.13,383.7,71.9,579,40.58,1,"Apollo"
1466.53,893.8,82.7,209,30.78,1,"Apollo"
1467,365.9,93.8,376,24.8,1,"Apollo"
1468.66,409.2,90.6,417,27.33,1,"Apollo"
1469.03,412.6,89.3,434,25.28,1,"Apollo"
1470.51,512.6,77.4,528,36.48,1,"Apollo"
1471.2,537.6,80.5,481,35.95,1,"Apollo"
1472.87,501,72.6,636,43.4,1,"Apollo"
1473.1,487.6,70.7,611,44.36,1,"Apollo"
1474.66,489.8,75.1,384,39.97,1,"Apollo"
1475.25,581.3,67.3,422,49.73,1,"Apollo"
1476.57,416.8,73.1,369,41.77,1,"Apollo"
1477.16,419.1,66.7,460,48.14,1,"Apollo"
1478.67,375.2,72.6,599,44.25,1,"Apollo"
1479.02,380.8,69.7,543,45.9,1,"Apollo"
1480.85,401.8,70.6,547,44.03,1,"Apollo"
1481.11,376.4,62.6,614,53.64,1,"Apollo"
1482.53,458.7,67.7,405,46.85,1,"Apollo"
1483.18,367,70.9,392,43.88,1,"Apollo"
1484.52,202.5,98,263,17.23,1,"Apollo"
1485.12,269.3,98.1,196,16.87,1,"Apollo"
1486.72,249.7,97,340,18.4,1,"Apollo"
1487.06,242.1,99,241,15.62,1,"Apollo"
1488.51,214.4,92.2,303,21.14,1,"Apollo"
1489.12,199.4,96.1,299,19.16,1,"Apollo"
1490.54,243.5,89.3,430,24.99,1,"Apollo"
1491.1,252.8,92.7,325,22.23,1,"Apollo"
1492.54,214.4,91.3,375,23.97,1,"Apollo"
1493.25,231.8,92.2,269,21.09,1,"Apollo"
1494.61,271.6,86,469,29.11,1,"Apollo"
1495.04,287.1,95.1,298,21.12,1,"Apollo"
1496.62,354.6,86.2,476,28.6,1,"Apollo"
1497.09,356.1,86.6,416,29.95,1,"Apollo"
1498.57,422.8,76,448,37.34,1,"Apollo"
1499.1,415.6,72.4,591,43.86,1,"Apollo"
1500.57,354.1,71.2,582,42.15,1,"Apollo"
1501.03,348.8,71.7,555,42.28,1,"Apollo"
1502.61,309.3,66.1,524,48.19,1,"Apollo"
1503.19,239.7,68.8,388,45.06,1,"Apollo"
1504.72,272.3,70,422,44.12,1,"Apollo"
1505.19,344.4,71.6,517,41.9,1,"Apollo"
1506.82,364.1,69.1,538,43.59,1,"Apollo"
1507.09,347,67.4,495,46.47,1,"Apollo"
1508.63,352.8,86.9,224,26.8,1,"Apollo"
1509.22,417,79.5,400,33.85,1,"Apollo"
1510.51,185.9,75.6,436,36.79,1,"Apollo"
1511,187.3,64.1,590,50.03,1,"Apollo"
1512.76,102.8,94.4,515,20.96,1,"Apollo"
1513.11,398.5,94.6,372,19.41,1,"Apollo"
1514.53,400.7,90.6,457,21.46,1,"Apollo"
1515.07,432.8,94.9,412,17.28,1,"Apollo"
1516.75,422.7,98.3,377,15.49,1,"Apollo"
1517.11,432.1,99.3,352,11.23,1,"Apollo"
1518.81,526.8,83.5,505,30.78,1,"Apollo"
1519.05,539.4,82.4,467,34.12,1,"Apollo"
1520,529.8,73.3,575,41.26,1,"Apollo"
1520.76,540.1,71.3,541,39.6,1,"Apollo"
1522.71,339.3,69.4,606,42.06,1,"Apollo"
1523.04,368.1,64.7,586,50.81,1,"Apollo"
1524.62,408.3,65,813,46.96,1,"Apollo"
1525.11,410,66.8,753,45.78,1,"Apollo"
1526.52,394.8,65.2,763,44.49,1,"Apollo"
1527.02,390.4,66.2,821,47.06,1,"Apollo"
1528.61,392.4,72,812,40.67,1,"Apollo"
1529.01,451.9,67.6,707,44.6,1,"Apollo"
1530.56,444.6,65.7,794,45.14,1,"Apollo"
1531.11,445.4,67.2,812,44.76,1,"Apollo"
1532.65,405.8,66.5,710,47.48,1,"Apollo"
1533.12,368.1,67.3,747,45.23,1,"Apollo"
1534.54,329.4,63.4,718,47.85,1,"Apollo"
1535.11,242.6,64.1,701,47.85,1,"Apollo"
1536.6,315.6,69.5,581,44.54,1,"Apollo"
1537.06,290.7,68.2,645,43.2,1,"Apollo"
1538.57,315.5,64.8,596,45.83,1,"Apollo"
1539.12,312.8,69.5,653,43.67,1,"Apollo"
1540.66,335.4,66.1,703,44.24,1,"Apollo"
1541.14,352.4,67.8,690,44.76,1,"Apollo"
1542.74,366,66,690,45.21,1,"Apollo"
1543.2,349.9,65.6,632,45.22,1,"Apollo"
1544.6,354.2,67.8,599,45.9,1,"Apollo"
1545.05,354.9,65.8,594,45.29,1,"Apollo"
1546.54,353.2,67,772,43.11,1,"Apollo"
1547.04,373.7,65.4,678,45,1,"Apollo"
1548.5,356.5,66.3,730,44.56,1,"Apollo"
1549.16,371.1,67.8,821,43.59,1,"Apollo"
1550.64,366.7,66.9,654,44.25,1,"Apollo"
1551.31,384.6,68.2,732,43.79,1,"Apollo"
1552.66,363.5,68.8,681,42.82,1,"Apollo"
1553.01,383,63.8,659,46.41,1,"Apollo"
1554.51,381.5,65.6,731,44.74,1,"Apollo"
1555,388.3,64.4,705,44.89,1,"Apollo"
1556.55,389.3,66.3,746,44.13,1,"Apollo"
1557.07,363.6,67.2,762,44.79,1,"Apollo"
1558.7,349.4,70.1,727,43.03,1,"Apollo"
1559.23,376.3,68.8,704,43.7,1,"Apollo"
1560.55,315.1,102.5,374,18.32,1,"Apollo"
1561.03,287.9,111.6,104,4.2,1,"Apollo"
1562.68,405.6,92.2,393,25.7,1,"Apollo"
1564.65,263.6,65.5,415,51.14,1,"Apollo"
1565,217.5,74.3,487,41.2,1,"Apollo"
1566.54,152.8,69.2,338,45.69,1,"Apollo"
1567.06,169.5,71.6,506,46.28,1,"Apollo"
1568.5,189.7,62.7,469,53.46,1,"Apollo"
1569.13,165.1,62.9,485,52.72,1,"Apollo"
1570.54,139.9,64,465,51.29,1,"Apollo"
1571.06,143,68,526,50.35,1,"Apollo"
1572.54,148.1,65.8,429,49.83,1,"Apollo"
1573.01,140.6,68.3,456,48.89,1,"Apollo"
1574.53,216.1,61.4,564,54.53,1,"Apollo"
1575.05,170.4,64.7,519,51.5,1,"Apollo"
1576.51,140.2,66.6,427,50.12,1,"Apollo"
1577.01,140.1,67.2,491,48.94,1,"Apollo"
1578.55,155.1,65,618,51.1,1,"Apollo"
1579.1,177.5,78.6,381,38.52,1,"Apollo"
1580.62,164.2,65.7,601,50.4,1,"Apollo"
1581.1,149.2,68.4,498,49.23,1,"Apollo"
1582.53,164.4,71.8,398,43.69,1,"Apollo"
1583.01,216.3,60.7,381,53.95,1,"Apollo"
1583.5,285.7,65.7,409,49.39,1,"Apollo"
1585.06,277.5,67.6,500,46.04,1,"Apollo"
1586.59,335.5,69.7,527,46.43,1,"Apollo"
1587.01,328.1,66.8,455,49.4,1,"Apollo"
1588.54,171.3,68.2,394,44.73,1,"Apollo"
1589.09,236.5,71.3,498,45.19,1,"Apollo"
1590.61,346.6,95.2,228,25.82,1,"Apollo"
1591.08,340,78.5,365,33.54,1,"Apollo"
1592.64,330.3,68.8,534,45.89,1,"Apollo"
1593.09,336.1,64.3,544,51.25,1,"Apollo"
1594.64,392.2,62.8,376,53.32,1,"Apollo"
1595.06,328.8,67.7,507,46.03,1,"Apollo"
1596.5,354.2,65,457,50.27,1,"Apollo"
1597.06,316.3,67.1,552,48.98,1,"Apollo"
1598.64,353.2,65.2,539,49.57,1,"Apollo"
1599.14,379.7,59.7,564,49.14,1,"Apollo"
1600.72,372.7,72.3,482,48.88,1,"Apollo"
1601.22,361.6,66.8,420,48.79,1,"Apollo"
1602.65,372.5,67.2,507,49.96,1,"Apollo"
1603.18,389.1,70,590,43.79,1,"Apollo"
1604.61,423.4,63.1,485,48.18,1,"Apollo"
1605.12,381.4,67.4,565,47.66,1,"Apollo"
1606.56,387.5,63.5,596,49.99,1,"Apollo"
1607.03,398.3,61.7,566,48.63,1,"Apollo"
1608.68,394.6,65.4,620,49.14,1,"Apollo"
1609.02,402.2,65.9,600,50.37,1,"Apollo"
1610.62,397.9,65.5,516,49.07,1,"Apollo"
1611.03,422.7,64.2,596,50.24,1,"Apollo"
1612.51,444.7,62.8,612,50.7,1,"Apollo"
1613.08,401.6,64.3,626,49.13,1,"Apollo"
1614.62,432.7,64.3,605,48.09,1,"Apollo"
1615.33,413.8,63.2,569,48.99,1,"Apollo"
1616.62,273.5,64.4,449,48.1,1,"Apollo"
1617.27,304.6,68.6,475,44.06,1,"Apollo"
1618.56,439.8,64.4,609,49.04,1,"Apollo"
1619.13,410.1,63.7,594,49.84,1,"Apollo"
1620.55,377.2,62.4,552,48.5,1,"Apollo"
1621.08,403.7,64.4,494,50.96,1,"Apollo"
1622.57,382.5,66.1,506,46.94,1,"Apollo"
1623.18,417.2,86.8,437,43.55,1,"Apollo"
1624.81,446.2,79.1,507,33.8,1,"Apollo"
1625.21,447.7,77.8,656,37.19,1,"Apollo"
1626.86,438.3,81.6,562,30.86,1,"Apollo"
1627.33,494,83.8,629,29.6,1,"Apollo"
1628.71,480.4,62.2,712,48.89,1,"Apollo"
1629.08,455.3,65,791,49.19,1,"Apollo"
1630.58,338.6,59.2,663,53.07,1,"Apollo"
1631.03,263.8,64.7,691,49.26,1,"Apollo"
1632.5,367.7,66.2,703,48.78,1,"Apollo"
1633.07,414.9,62.8,768,50.05,1,"Apollo"
1634.64,448.9,67,722,46.99,1,"Apollo"
1635.05,432.5,65.5,732,49.47,1,"Apollo"
1636.51,446,64.1,804,48.61,1,"Apollo"
1637.15,472.7,61.6,848,49.45,1,"Apollo"
1638.62,464.9,63,816,48.97,1,"Apollo"
1639.27,472.9,63.2,855,48.02,1,"Apollo"
1640.51,476.2,59.7,832,54.29,1,"Apollo"
1641.04,387.6,62.3,892,50.55,1,"Apollo"
1642.7,498.3,63.3,874,49.53,1,"Apollo"
1643.11,462,62.8,792,50.01,1,"Apollo"
1644.56,456.2,60.9,866,50.06,1,"Apollo"
1645.13,444,59.4,863,49.8,1,"Apollo"
1646.52,460.6,61.9,955,50.03,1,"Apollo"
1647.16,432.5,62.8,837,48.25,1,"Apollo"
1648.52,441.5,62.3,715,50.59,1,"Apollo"
1649.17,480.4,64.9,660,48.23,1,"Apollo"
1650.53,421.4,61.5,782,48.52,1,"Apollo"
1651.17,510.8,62.6,756,48.1,1,"Apollo"
1652.69,452.2,58.9,865,52.63,1,"Apollo"
1653.05,435.3,62.1,781,51.9,1,"Apollo"
1654.66,273.9,120.8,74,-0.77,1,"Apollo"
1655.03,291.8,107.2,67,13.66,1,"Apollo"
1656.53,343.7,98.3,354,19.12,1,"Apollo"
1657.03,345.7,93.1,402,23.19,1,"Apollo"
1658.94,459.3,81.2,507,36.02,1,"Apollo"
1659.46,605.6,77.6,569,40.45,1,"Apollo"
1660.58,574,75.2,666,42.67,1,"Apollo"
1661.1,565.6,77.2,529,39.44,1,"Apollo"
1662.58,564.2,69.4,682,48.57,1,"Apollo"
1663.06,516.6,70.6,657,46.48,1,"Apollo"
1664.51,355.3,63.4,474,54.5,1,"Apollo"
1665.07,312.7,64.9,497,52.23,1,"Apollo"
1666.63,415.6,66.7,660,51.11,1,"Apollo"
1667.14,387.5,67.4,577,49.61,1,"Apollo"
1668.5,377,69.9,555,46.4,1,"Apollo"
1669.13,428.8,73.1,537,41.7,1,"Apollo"
1670.58,405.9,67.4,487,50.05,1,"Apollo"
1671.13,400.1,69.4,544,47.72,1,"Apollo"
1672.51,438.7,67.5,648,49.37,1,"Apollo"
1673.1,431,67,629,50.07,1,"Apollo"
1674.67,443.6,63.3,621,49.81,1,"Apollo"
1675.07,464.5,65,643,52.37,1,"Apollo"
1676.52,407.7,68.8,627,48.25,1,"Apollo"
1677.1,432.1,65.8,569,49.77,1,"Apollo"
1678.65,360.3,66.3,636,47.74,1,"Apollo"
1679.02,387.3,67.7,567,47.6,1,"Apollo"
1680.57,427.7,67.1,662,48.2,1,"Apollo"
1681.13,422.7,68.1,599,48.16,1,"Apollo"
1682.64,534.9,82.2,436,28.46,1,"Apollo"
1683.4,554.6,68.8,578,46.02,1,"Apollo"
1684.21,728.6,81.2,481,34.39,1,"Apollo"
1684.78,688.8,83.7,435,35.32,1,"Apollo"
1686.78,503.4,64,596,52.18,1,"Apollo"
1687.3,457.6,66.5,580,50.23,1,"Apollo"
1688.56,463,64.1,573,52.05,1,"Apollo"
1689.16,467.1,67.4,569,50.29,1,"Apollo"
1690.71,404,62.3,608,51.5,1,"Apollo"
1691.06,383.8,64.1,654,51.26,1,"Apollo"
1692.59,430.5,65.6,661,49.81,1,"Apollo"
1693.17,395.3,67.3,695,47.68,1,"Apollo"
1694.5,422.8,63,713,52.24,1,"Apollo"
1695.06,384,65.3,580,49.73,1,"Apollo"
1696.6,461.7,66.2,614,49.72,1,"Apollo"
1697.17,416.6,64.3,630,51.02,1,"Apollo"
1698.63,538.6,66.2,605,50.56,1,"Apollo"
1699.03,438.3,64.3,730,51.84,1,"Apollo"
1700.65,466.2,66.5,768,48.53,1,"Apollo"
1701.06,512.2,64.7,697,50.66,1,"Apollo"
1702.5,432.2,65.5,664,49.15,1,"Apollo"
1703.09,449.3,62.7,672,50.69,1,"Apollo"
1704.51,488.7,63.7,693,50.32,1,"Apollo"
1705.13,456.8,63.6,753,51.11,1,"Apollo"
1706.54,424.6,64.5,612,50.04,1,"Apollo"
1707.09,475.5,62.7,691,51.64,1,"Apollo"
1708.58,427.1,62.4,551,51.75,1,"Apollo"
1709.06,387.9,64.5,578,52.94,1,"Apollo"
1710.53,402.8,60.4,589,53.58,1,"Apollo"
1711.13,387.5,65,632,49.7,1,"Apollo"
1712.58,415,66,643,49.55,1,"Apollo"
1713.11,409.5,61.7,638,52.86,1,"Apollo"
1714.6,389.5,62.3,573,49.79,1,"Apollo"
1715.08,369,62.3,689,52.51,1,"Apollo"
1716.54,229,61.4,634,52.47,1,"Apollo"
1717.03,208.1,75.1,383,42.19,1,"Apollo"
1718.5,440.1,69.7,486,52.56,1,"Apollo"
1719.06,391.6,61.1,537,51.76,1,"Apollo"
1720.67,427,59.9,458,53.11,1,"Apollo"
1721.14,358.2,63.6,509,50.01,1,"Apollo"
1722.5,389.3,61.9,627,50.7,1,"Apollo"
1723.07,407.3,65.5,566,49.01,1,"Apollo"
1724.66,398.6,64.5,569,49.68,1,"Apollo"
1725.04,410,63.7,701,48.36,1,"Apollo"
1726.62,419.6,65.7,646,48.47,1,"Apollo"
1727.13,419.4,58.3,548,56.14,1,"Apollo"
1728.52,203.4,59.9,636,51.5,1,"Apollo"
1729.01,198.8,66.2,622,46.8,1,"Apollo"
1730.5,197.9,65.7,511,49.1,1,"Apollo"
1731.02,198,65.5,530,48.55,1,"Apollo"
1732.54,220.8,64.4,654,50.03,1,"Apollo"
1733.03,237.8,62.9,698,51.24,1,"Apollo"
1734.57,238.5,65.3,586,49.88,1,"Apollo"
1735.04,234.7,63,624,51.53,1,"Apollo"
1736.55,157.2,61.3,548,50.71,1,"Apollo"
1737.13,157.6,62.8,539,49.53,1,"Apollo"
1738.59,155.7,61.8,541,50.95,1,"Apollo"
1739.08,155.5,61.9,574,48.89,1,"Apollo"
1740.64,301.7,64.4,546,46.91,1,"Apollo"
1741.03,397.5,54.5,534,60.55,1,"Apollo"
1742.64,331.3,64.2,644,50.24,1,"Apollo"
1743.18,349.6,67.6,412,43.3,1,"Apollo"
1744.67,385.1,62.6,414,48.47,1,"Apollo"
1745.1,391.7,63.6,443,48.99,1,"Apollo"
1746.52,391.4,64.8,499,46.69,1,"Apollo"
1747.07,418.3,64.7,521,50.66,1,"Apollo"
1748.52,396.8,60.8,597,51.25,1,"Apollo"
1750.54,436.2,81.3,272,36.26,1,"Apollo"
1751.29,505.6,68.6,453,50.28,1,"Apollo"
1752.51,380.4,70.8,567,50.09,1,"Apollo"
1753,388,70.6,537,49.1,1,"Apollo"
1754.56,388,71.1,484,48.01,1,"Apollo"
1755.1,390.3,72.7,568,47.19,1,"Apollo"
1756.56,451.5,68.1,668,50.15,1,"Apollo"
1757.08,401,71.3,629,49.39,1,"Apollo"
1758.66,372.8,70.9,504,47.91,1,"Apollo"
1759.04,349.8,61.3,557,57.33,1,"Apollo"
1760.55,241.6,60.9,527,58.53,1,"Apollo"
1761.03,184.6,67.8,441,50.4,1,"Apollo"
1762.53,94.9,93.5,354,24.21,1,"Apollo"
1763.02,97.2,89.1,338,30.31,1,"Apollo"
1764.54,139.3,98.9,271,19.11,1,"Apollo"
1765.01,147.4,92,267,26.28,1,"Apollo"
1766.54,194.3,93.4,338,24.56,1,"Apollo"
1767.02,204.9,96.6,314,21.47,1,"Apollo"
1768.54,235.6,94.3,341,22.82,1,"Apollo"
1769.02,226.3,94.6,296,23.7,1,"Apollo"
