"BIT_DEPTH","RATE_OF_PENETRATION","HOOK_LOAD","DIFFERENTIAL_PRESSURE","WEIGHT_ON_BIT","DRILL_BIT_ID","DRILL_BIT_NAME"
613.05,675.4,60,800,0.52,1,"Apollo"
613.75,761.2,82.2,377,-2.12,1,"Apollo"
615.18,1136.5,77.7,358,-14.65,1,"Apollo"
616.71,1122,71.3,404,-11.8,1,"Apollo"
618,1091.7,40.3,1043,21.67,1,"Apollo"
618.82,706.7,95.1,74,-0.34,1,"Apollo"
620.17,1170.8,74.9,483,22.24,1,"Apollo"
621.25,1180.9,77.6,479,23.98,1,"Apollo"
622.55,1158.6,80,443,16.26,1,"Apollo"
624.31,1250.7,81.5,587,14.59,1,"Apollo"
626.33,1225.4,78.2,409,20.61,1,"Apollo"
627.18,824.6,58.2,1067,55.16,1,"Apollo"
628.54,587.1,70.2,1124,40.95,1,"Apollo"
629.13,690.8,69.7,1053,47.79,1,"Apollo"
630.63,615.9,68.4,969,30.11,1,"Apollo"
631.19,610.6,65.3,1103,43.72,1,"Apollo"
632.66,667.2,75.2,855,25.9,1,"Apollo"
633.48,694.2,73.4,622,25.36,1,"Apollo"
634.6,630.8,69.8,639,26.28,1,"Apollo"
635.15,656.9,58.7,674,42.44,1,"Apollo"
636.73,771.8,64.7,805,30.16,1,"Apollo"
637.24,668,61.1,1077,33.72,1,"Apollo"
638.65,588.6,61.1,789,43.9,1,"Apollo"
639.01,611.1,63.6,1091,35.42,1,"Apollo"
640.57,687.4,54.8,1112,41.71,1,"Apollo"
641.23,642.3,63.4,1189,26.59,1,"Apollo"
642.58,690.7,50.9,870,34.97,1,"Apollo"
644.84,1044.1,67.7,641,21.07,1,"Apollo"
646.84,1344.7,89.5,297,2.42,1,"Apollo"
647.14,1274.4,89.4,449,3.66,1,"Apollo"
648.31,1423.5,77.6,326,17.85,1,"Apollo"
649.14,1093.8,58.7,753,41.63,1,"Apollo"
650.97,1123.7,72.2,533,17.16,1,"Apollo"
652.76,809.4,59.2,886,18.6,1,"Apollo"
653.2,867.6,61.2,965,35.78,1,"Apollo"
654.76,893.4,66.9,844,48.27,1,"Apollo"
655.53,917.3,57.6,801,36.16,1,"Apollo"
657.4,1050.8,86.8,377,7.02,1,"Apollo"
658,986.7,88.1,444,4.48,1,"Apollo"
658.78,955.9,84.2,373,8.79,1,"Apollo"
660.79,657.5,55.2,865,43.73,1,"Apollo"
661.45,664.3,81.3,451,43.89,1,"Apollo"
663.31,667.7,57,763,48.1,1,"Apollo"
664.88,751.9,61.9,858,39.93,1,"Apollo"
665.11,810.6,61.9,675,32.47,1,"Apollo"
666.6,767.4,54.6,942,44.42,1,"Apollo"
667.26,811.6,48.9,1036,39.85,1,"Apollo"
668.56,938.8,64.2,679,33.15,1,"Apollo"
669.11,1023.3,69.9,689,27.91,1,"Apollo"
671.18,889.8,68.4,916,42.74,1,"Apollo"
673.19,865.4,52.3,744,40.24,1,"Apollo"
674.26,988.3,77.9,447,15.2,1,"Apollo"
675.06,986.8,82.2,385,12.58,1,"Apollo"
676.86,904.4,54.2,743,32.92,1,"Apollo"
677.1,888.1,52.7,775,38.77,1,"Apollo"
678.73,871.2,72.1,612,30.99,1,"Apollo"
680.68,1093.5,78.1,718,20.86,1,"Apollo"
681.24,1001.2,80.7,375,10.64,1,"Apollo"
682.9,983.3,70.2,633,25.7,1,"Apollo"
683.14,986.1,70.2,547,19.2,1,"Apollo"
684.58,1101.3,59.5,723,31.05,1,"Apollo"
687.22,1079.1,73.4,506,20.1,1,"Apollo"
688.78,957,51.6,1163,51.7,1,"Apollo"
689.05,827.7,51.6,1136,35.57,1,"Apollo"
690.58,909.1,66.2,665,20.17,1,"Apollo"
692.91,619.8,48.4,1154,39.39,1,"Apollo"
693.08,675.3,45.5,1106,42.39,1,"Apollo"
695.09,577.6,51,1033,36.95,1,"Apollo"
699.04,391.7,53.8,1049,39.15,1,"Apollo"
701.31,588.6,57.3,1012,31.57,1,"Apollo"
703.1,595.2,66.9,778,22.29,1,"Apollo"
704.07,685.2,80.7,1125,45.27,1,"Apollo"
705.11,777.9,69.7,701,13.62,1,"Apollo"
706.62,1144.7,77.2,461,14.39,1,"Apollo"
708.63,37.9,85.6,403,5.49,1,"Apollo"
709.39,139,82.9,598,11.03,1,"Apollo"
710.77,560.6,61.9,801,27.03,1,"Apollo"
711.23,542.8,63.2,968,28.79,1,"Apollo"
712.51,572.3,58.2,1084,28.59,1,"Apollo"
713.29,615.5,68.5,589,29.42,1,"Apollo"
714.73,677.9,96.6,132,-1.68,1,"Apollo"
715.14,1114.5,79.8,361,14.94,1,"Apollo"
716.66,671.1,80.3,602,15.7,1,"Apollo"
717.07,702,81.3,364,11.65,1,"Apollo"
718.54,756.6,72.8,745,21.77,1,"Apollo"
719.17,709.6,73,492,23.72,1,"Apollo"
720.8,719.1,74.9,515,19.76,1,"Apollo"
721.05,748.5,74.1,698,21.01,1,"Apollo"
722.74,748.5,79.8,373,14.63,1,"Apollo"
723.14,755.4,78.9,404,14.67,1,"Apollo"
724.59,726.8,73.6,530,20.74,1,"Apollo"
725.43,699.7,83.1,367,17.74,1,"Apollo"
726.67,719,82.9,343,10.56,1,"Apollo"
727.08,707.6,78.2,404,15.96,1,"Apollo"
728.5,763.9,60.2,912,36.41,1,"Apollo"
729.35,707.5,69.4,639,27.47,1,"Apollo"
730.76,729.6,71.6,531,30.53,1,"Apollo"
731.19,745,77.2,561,22.94,1,"Apollo"
732.69,739.1,82.3,502,16.44,1,"Apollo"
733.1,751.4,86.4,456,13.06,1,"Apollo"
734.76,751.9,74.6,539,19.44,1,"Apollo"
735.19,825.7,75.1,498,20.17,1,"Apollo"
736.67,721.5,73.6,642,24.6,1,"Apollo"
737.12,751,68.8,577,25.42,1,"Apollo"
738.03,798.5,64.2,827,31.69,1,"Apollo"
739.02,873.3,73.2,417,21.44,1,"Apollo"
740.64,961.7,81.2,314,11.87,1,"Apollo"
741.17,946.8,66.5,500,28.37,1,"Apollo"
742.25,971.7,63.2,667,31.66,1,"Apollo"
744.85,988.3,79.1,355,13.14,1,"Apollo"
745.13,925,78.9,480,14.39,1,"Apollo"
746.96,942.9,76.5,501,19.96,1,"Apollo"
747.22,979.7,76.5,353,16.59,1,"Apollo"
748.78,892.4,74.7,400,21.04,1,"Apollo"
749.05,877.7,74.7,562,18.39,1,"Apollo"
750.66,948.1,67.1,617,23.22,1,"Apollo"
751.21,917.5,69.3,437,23.69,1,"Apollo"
752.03,986.2,73.7,403,19.56,1,"Apollo"
752.75,898.3,72.7,553,21.49,1,"Apollo"
754.58,935.4,68.6,470,23.54,1,"Apollo"
755.13,938.3,74.5,451,23.16,1,"Apollo"
756.73,910.4,70.3,558,23.21,1,"Apollo"
757.47,924.8,77.8,377,14.61,1,"Apollo"
758.57,948,75.7,602,14.73,1,"Apollo"
759.1,885.3,74.7,400,16.72,1,"Apollo"
760.66,936.8,75,542,17.01,1,"Apollo"
762.52,974.9,77.6,401,14.56,1,"Apollo"
763.04,935.4,72.1,609,21.08,1,"Apollo"
764.63,923.3,70.5,834,20.54,1,"Apollo"
765.45,949.7,72.3,561,16.52,1,"Apollo"
766.71,935,74.7,799,13.55,1,"Apollo"
768.59,885.3,71.6,726,19.42,1,"Apollo"
770.89,742.3,84.9,596,6.57,1,"Apollo"
772.27,779.6,73.8,1042,29.6,1,"Apollo"
773.18,1032.5,72.1,745,15.56,1,"Apollo"
775.24,671.3,63.2,872,42.16,1,"Apollo"
775.51,741.8,63.6,1145,30.33,1,"Apollo"
779.19,642.9,50.3,1209,41.82,1,"Apollo"
780.69,703.4,49.5,1086,38.39,1,"Apollo"
782.66,663.2,54.3,1107,31.79,1,"Apollo"
785.25,653.9,53.7,1176,34.26,1,"Apollo"
786.9,757.1,61,808,29.92,1,"Apollo"
787.16,813.9,66.1,974,30.53,1,"Apollo"
791.47,899.4,56.1,913,35.96,1,"Apollo"
792.63,836.7,47.6,808,37.14,1,"Apollo"
794.57,934.5,58.6,653,43.7,1,"Apollo"
797.26,691.2,58,873,34.53,1,"Apollo"
798.18,797.5,70.1,689,20.91,1,"Apollo"
799.01,948.8,72.7,695,20.52,1,"Apollo"
800.82,887.2,58.2,690,39.24,1,"Apollo"
801.12,971,67.3,630,23.15,1,"Apollo"
802.98,1000.2,67.6,616,21.79,1,"Apollo"
803.23,1040.3,67.6,583,23.85,1,"Apollo"
806.7,786.9,94.8,104,-4.87,1,"Apollo"
807.56,887.4,79.4,327,23.22,1,"Apollo"
808.56,977.6,80.6,376,8.29,1,"Apollo"
810.16,1006.6,67.3,835,25.06,1,"Apollo"
812.8,825.9,86.5,431,14.93,1,"Apollo"
813.06,844.5,87,369,8.44,1,"Apollo"
814.52,850.5,80.1,397,13.55,1,"Apollo"
815.05,891.7,81.6,423,16.37,1,"Apollo"
816.61,883.8,83.2,384,10.62,1,"Apollo"
818.55,999.6,71.8,665,23.29,1,"Apollo"
819.06,896.3,69.8,765,26.41,1,"Apollo"
820.57,921.6,65.9,650,33.59,1,"Apollo"
821.35,936.7,64,832,38.26,1,"Apollo"
822.51,826.9,64.6,1197,33.37,1,"Apollo"
823.12,784.8,66.2,1162,32.13,1,"Apollo"
824.7,987.3,71.6,704,27.75,1,"Apollo"
825.32,670.9,61.7,958,34.08,1,"Apollo"
826.7,603.2,60,1179,38.6,1,"Apollo"
827.11,657.5,75.4,1179,21.94,1,"Apollo"
828.64,943.5,87.1,622,8.9,1,"Apollo"
829.38,938.4,83.8,524,14.89,1,"Apollo"
830.74,974.7,87.2,480,8.36,1,"Apollo"
831,966.8,83.9,487,9.57,1,"Apollo"
832.7,801.1,71.2,630,26.59,1,"Apollo"
833.07,810.8,69.2,1050,44.91,1,"Apollo"
834.59,912.9,66.1,797,30.18,1,"Apollo"
835.22,975.3,76.4,580,16.79,1,"Apollo"
836.82,957.5,62.4,1024,32.97,1,"Apollo"
837,897.1,69.6,777,27.36,1,"Apollo"
838.86,923.3,78,751,21.37,1,"Apollo"
839.14,911.4,80.2,507,14.61,1,"Apollo"
840.72,910.1,69,551,26.14,1,"Apollo"
842.56,914.6,74.4,601,18.6,1,"Apollo"
844.71,578,85.6,556,15.86,1,"Apollo"
845.24,952.6,70.2,626,26.66,1,"Apollo"
855.07,242.1,52.6,852,43.15,1,"Apollo"
856.63,456.2,70.9,624,23.68,1,"Apollo"
858.75,677.5,87.8,327,3.94,1,"Apollo"
859.23,789.6,76.4,522,24.53,1,"Apollo"
862.83,373.5,88.4,535,0.27,1,"Apollo"
866.69,19.6,80.1,422,11.11,1,"Apollo"
867.11,19.8,47.7,1257,40.64,1,"Apollo"
868.64,720.3,49,736,37.29,1,"Apollo"
870.55,317.2,91.9,185,-1.75,1,"Apollo"
871.19,481.5,86.6,531,4,1,"Apollo"
872.63,349.2,71.4,606,19.15,1,"Apollo"
873.25,478.9,62.2,1100,29.2,1,"Apollo"
873.66,532.4,66.1,785,26.93,1,"Apollo"
874.87,547,65.5,760,24.7,1,"Apollo"
879.04,515.4,58.1,945,36.5,1,"Apollo"
880.8,479,59.9,897,30.33,1,"Apollo"
882.52,461.5,69.8,938,32.03,1,"Apollo"
883.1,610,68.6,942,21.01,1,"Apollo"
884.7,690.2,59,897,35.66,1,"Apollo"
885.05,672.8,60.7,846,31.3,1,"Apollo"
886.59,637.2,60.4,1108,35.08,1,"Apollo"
887.1,590.8,57.4,1193,35.89,1,"Apollo"
888.83,581.5,61.2,864,29.19,1,"Apollo"
889.03,659.5,71.2,974,23.27,1,"Apollo"
890.62,714.1,61.7,927,29.68,1,"Apollo"
891.15,664.5,53,1065,36.24,1,"Apollo"
892.54,609.9,57,942,31.37,1,"Apollo"
893.18,676,62.3,839,27.85,1,"Apollo"
895.05,588.8,64.5,905,25.72,1,"Apollo"
896.64,622.4,60.6,917,30.96,1,"Apollo"
897.03,619.9,54.1,962,34.62,1,"Apollo"
898.62,562,61,1093,33.13,1,"Apollo"
899.01,630.5,55.6,1181,33.73,1,"Apollo"
901.06,606.8,61,1118,30.79,1,"Apollo"
903.03,637.1,56.7,1134,34.59,1,"Apollo"
904.5,584.1,61.2,1056,28.81,1,"Apollo"
905.02,579.3,57.2,936,33.83,1,"Apollo"
906.53,340.8,86.5,341,7.53,1,"Apollo"
907.09,197.6,82.8,415,11.87,1,"Apollo"
908.72,370.1,76.7,665,18.53,1,"Apollo"
909.09,404,73.7,662,21.02,1,"Apollo"
910.64,518.6,81.5,796,14.36,1,"Apollo"
911.1,562.9,75.9,894,18.34,1,"Apollo"
912.83,634.3,77.6,669,17.32,1,"Apollo"
913.07,676,77.6,641,18.33,1,"Apollo"
914.53,661.7,63.7,970,35.96,1,"Apollo"
915.15,586.5,56.7,1001,41.1,1,"Apollo"
920.63,250.3,54.4,922,40.86,1,"Apollo"
925,221.1,37.9,1027,54.84,1,"Apollo"
926.61,131.9,49.8,659,48.68,1,"Apollo"
927.07,130.8,59.3,652,32.54,1,"Apollo"
928.53,113.6,59.1,844,30.87,1,"Apollo"
929.09,129.2,81.1,448,16.38,1,"Apollo"
930.52,126.2,53.3,670,38.76,1,"Apollo"
931.03,131.6,57.4,671,29.44,1,"Apollo"
934.68,253.5,57.1,778,35.22,1,"Apollo"
935.08,559.5,71.5,963,25.23,1,"Apollo"
937.05,474.4,61.3,985,30.25,1,"Apollo"
938.63,468.9,61.5,1112,34.45,1,"Apollo"
939.06,502.9,64.3,950,29.59,1,"Apollo"
940.63,324.3,73.2,910,31.8,1,"Apollo"
941.32,374.9,88.9,688,3.61,1,"Apollo"
942.54,885.4,60,965,31.91,1,"Apollo"
943.16,784.2,63.3,1147,32.25,1,"Apollo"
944.51,697.2,58,1162,33.31,1,"Apollo"
945.2,648.6,60.9,1128,35.94,1,"Apollo"
945.67,607.1,60.9,1096,33.62,1,"Apollo"
946.88,532.2,59.1,1002,33.49,1,"Apollo"
949.03,492.1,76,797,15.98,1,"Apollo"
950.59,681.8,67,1166,28.72,1,"Apollo"
951.08,651.2,62.2,889,28.21,1,"Apollo"
952.54,644.1,62.4,920,30.41,1,"Apollo"
953.04,629.9,56.9,929,35.65,1,"Apollo"
955.06,595.3,57.6,962,34.28,1,"Apollo"
956.67,669.7,69.4,1031,26.44,1,"Apollo"
958.74,537.4,61,893,32.08,1,"Apollo"
959.05,543.3,57.1,975,38.26,1,"Apollo"
960.57,561.6,61.2,1000,29.02,1,"Apollo"
961.04,589,54.7,1016,39.17,1,"Apollo"
962.77,509.8,55,1054,36.62,1,"Apollo"
963.18,484.6,57.6,900,34.3,1,"Apollo"
964.6,524.5,69.8,759,20.35,1,"Apollo"
965.24,599.3,48.9,1029,42.76,1,"Apollo"
966.51,503,59.9,878,30.22,1,"Apollo"
968.5,399.2,63,1287,45.61,1,"Apollo"
969.03,392.1,67.7,990,22.71,1,"Apollo"
970.55,531.3,62.6,917,29.43,1,"Apollo"
972.79,524,55,927,30.87,1,"Apollo"
973.04,536.8,57.2,987,34.79,1,"Apollo"
974.53,538.8,53.1,920,34.79,1,"Apollo"
976.75,569.6,69.3,818,22.36,1,"Apollo"
977.35,612.1,70.9,749,22.42,1,"Apollo"
980.31,753,71,1122,21.52,1,"Apollo"
982.86,740.4,57.8,875,34.75,1,"Apollo"
989.09,435.4,64,904,25.9,1,"Apollo"
991.08,607.4,49.1,934,41.89,1,"Apollo"
999.08,487.7,52.4,903,37.85,1,"Apollo"
1000.69,442.1,100.6,376,-4.15,1,"Apollo"
1001.19,388.8,69.9,892,28.68,1,"Apollo"
1002.52,447.6,76.3,791,21.24,1,"Apollo"
1003.19,529.5,70.6,926,23.09,1,"Apollo"
1004.53,616.5,71.8,977,21.96,1,"Apollo"
1005.11,625.8,71.8,807,22.46,1,"Apollo"
1006.71,694.7,79.8,914,20.41,1,"Apollo"
1007.43,854,60.9,1021,26.05,1,"Apollo"
1008.74,603.2,76.4,717,22.33,1,"Apollo"
1009.33,655.7,65.3,913,20.26,1,"Apollo"
1010.95,684.2,61.8,889,33.17,1,"Apollo"
1011.12,689.5,61.8,902,33.69,1,"Apollo"
1012.84,618.2,69.2,816,29.24,1,"Apollo"
1013.06,673.4,66.8,1066,29.09,1,"Apollo"
1014.61,655.8,62.4,1065,30.49,1,"Apollo"
1015.15,680.2,58,1027,37.23,1,"Apollo"
1016.72,558.3,61.5,988,31.53,1,"Apollo"
1017.04,593.6,61.1,1109,33.36,1,"Apollo"
1018.56,523.1,59.8,935,35.26,1,"Apollo"
1019,515.6,58.5,963,35.1,1,"Apollo"
1020.62,495.1,56.6,949,36.98,1,"Apollo"
1021,481.1,55.1,1175,38.45,1,"Apollo"
1025.04,400.1,59.1,1019,34.24,1,"Apollo"
1027,556.6,53.1,1035,41.88,1,"Apollo"
1028.55,589,60.4,926,33.09,1,"Apollo"
1029.09,625.8,58.4,1232,39.19,1,"Apollo"
1032.53,595.6,50.3,1067,43.17,1,"Apollo"
1035.36,575.6,57.5,1071,38.3,1,"Apollo"
1041.19,524.9,59.3,983,33.77,1,"Apollo"
1042.52,574.9,56.9,1100,40.6,1,"Apollo"
1043.03,585.1,80.3,1060,23.22,1,"Apollo"
1046.6,822.8,73.7,1074,31.16,1,"Apollo"
1061.22,346.5,64.1,1077,29.06,1,"Apollo"
1064.58,407.5,56.7,1123,36.14,1,"Apollo"
1073.12,317,76.3,800,17.84,1,"Apollo"
1074.8,654.2,72.1,800,18.95,1,"Apollo"
1076.61,667.7,57.7,1117,33.79,1,"Apollo"
1094.06,256.5,47,1094,43.07,1,"Apollo"
1094.75,252.7,103.9,201,-9.1,1,"Apollo"
1097.07,196,46.8,1026,46.98,1,"Apollo"
1098.85,662.3,76,637,20.64,1,"Apollo"
1099.02,673.6,69.9,1010,25.8,1,"Apollo"
1101.44,577.1,89.2,821,0.73,1,"Apollo"
1102.87,752.2,58.6,1019,40.33,1,"Apollo"
1103.1,697.2,74.3,1036,34.08,1,"Apollo"
1105.03,615.7,57.3,1148,37.85,1,"Apollo"
1108.79,696.9,53.1,1028,44.28,1,"Apollo"
1109.12,627.7,58.5,1231,37.07,1,"Apollo"
1111.04,618.2,56.6,1097,41.67,1,"Apollo"
1112.68,657,58.4,1132,41.65,1,"Apollo"
1113.24,700.9,54.7,1150,39.7,1,"Apollo"
1115.2,598.1,57.2,1180,35.81,1,"Apollo"
1130.59,481.4,56.4,1196,38.09,1,"Apollo"
1133.04,466.4,57.8,1209,36.64,1,"Apollo"
1134.08,510.6,52.2,1148,40.6,1,"Apollo"
1134.76,501.1,76.5,843,17.42,1,"Apollo"
1136.65,602.9,64.2,938,27.3,1,"Apollo"
1138.61,625.3,57,1073,34.9,1,"Apollo"
1140.53,647.6,90.2,787,8.14,1,"Apollo"
1141.3,712.7,86.2,743,5.45,1,"Apollo"
1142.57,1184,58.9,933,43.55,1,"Apollo"
1143.17,1035.4,64.4,1017,35.54,1,"Apollo"
1144.91,1293.9,81.4,641,10.17,1,"Apollo"
1150.7,507.8,63.8,1090,29.89,1,"Apollo"
1151.32,538.1,54.9,1150,36.31,1,"Apollo"
1155.21,379.2,66.4,931,26.93,1,"Apollo"
1158.73,508.6,54.5,1105,35.77,1,"Apollo"
1161.17,494,56,1225,37.97,1,"Apollo"
1162.93,577.1,60.6,996,30.62,1,"Apollo"
1163.1,614.8,60.6,1005,30.96,1,"Apollo"
1167.09,518.7,55.6,1145,35.11,1,"Apollo"
1169.14,488,44.4,1228,43.87,1,"Apollo"
1177.02,405.4,41.1,1359,47.66,1,"Apollo"
1178.74,494.8,91.9,490,0.16,1,"Apollo"
1179.45,555.8,82.3,967,7.23,1,"Apollo"
1181.11,681.1,56.1,1090,29.51,1,"Apollo"
1183.16,540.7,64.8,1066,23.08,1,"Apollo"
1184.78,528.2,54.4,1139,33.92,1,"Apollo"
1186.64,557.9,56.3,1089,33.69,1,"Apollo"
1190.77,378.1,68.7,992,25.48,1,"Apollo"
1191,507.6,62.4,1193,31.8,1,"Apollo"
1192.6,454.5,59,1136,36.35,1,"Apollo"
1193.04,444.4,59.6,1070,33.6,1,"Apollo"
1194.65,418.3,57,1304,37.1,1,"Apollo"
1195.07,407.7,57,1115,41.56,1,"Apollo"
1196.71,503.5,95.5,524,-0.77,1,"Apollo"
